eventID,time,lat,lon,depth_min,depth_max,gear,krill_m3,zoop_m3,n_taxa,date,cruise,bird_km2,krillbird_km2,effort_km2,mammal_km,whale_km
153,2005-04-26 05:42:45+00:00,37.7247,-123.1153,1.6,64.929,Tucker Net,25.5326,25.5326,2,2005-04-26 00:00:00+00:00,5,24.76187142857143,21.26982857142857,,0.49997499999999995,0.3333
154,2005-04-26 05:42:45+00:00,37.7247,-123.1153,64.79,68.702,Tucker Net,7.175400000000001,7.1754,2,2005-04-26 00:00:00+00:00,5,24.76187142857143,21.26982857142857,,0.49997499999999995,0.3333
155,2005-04-26 05:42:45+00:00,37.7247,-123.1153,3.275,70.485,Tucker Net,20.6087,20.6087,2,2005-04-26 00:00:00+00:00,5,24.76187142857143,21.26982857142857,,0.49997499999999995,0.3333
156,2005-04-26 07:19:35+00:00,37.7294,-122.9484,1.602,37.712,Tucker Net,7.402500000000001,7.402500000000001,3,2005-04-26 00:00:00+00:00,5,8.77775,4.8148,,0.49997499999999995,0.5555333333333333
157,2005-04-26 07:19:35+00:00,37.7294,-122.9484,26.192,37.521,Tucker Net,4.3214,4.3214,3,2005-04-26 00:00:00+00:00,5,8.77775,4.8148,,0.49997499999999995,0.5555333333333333
158,2005-04-26 07:19:35+00:00,37.7294,-122.9484,2.809,26.206,Tucker Net,20.6657,20.6657,3,2005-04-26 00:00:00+00:00,5,8.77775,4.8148,,0.49997499999999995,0.5555333333333333
159,2005-04-26 08:33:12+00:00,37.7335,-122.8299,0.668,31.034,Tucker Net,4.3807,4.3807,3,2005-04-26 00:00:00+00:00,5,14.074033333333334,7.0370333333333335,,0.3333,
160,2005-04-26 08:33:12+00:00,37.7335,-122.8299,25.81,30.852,Tucker Net,7.818199999999998,7.8182,3,2005-04-26 00:00:00+00:00,5,14.074033333333334,7.0370333333333335,,0.3333,
161,2005-04-26 08:33:12+00:00,37.7335,-122.8299,2.667,25.936,Tucker Net,10.3137,10.313699999999999,3,2005-04-26 00:00:00+00:00,5,14.074033333333334,7.0370333333333335,,0.3333,
162,2005-04-26 09:35:59+00:00,37.8132,-122.9215,2.821,31.607,Tucker Net,7.8991,7.8991,3,2005-04-26 00:00:00+00:00,5,14.074033333333334,7.0370333333333335,,0.3333,
163,2005-04-26 09:35:59+00:00,37.8132,-122.9215,30.686,34.824,Tucker Net,2.9081,2.9081,3,2005-04-26 00:00:00+00:00,5,14.074033333333334,7.0370333333333335,,0.3333,
164,2005-04-26 09:35:59+00:00,37.8132,-122.9215,1.338,34.687,Tucker Net,8.4482,8.4482,3,2005-04-26 00:00:00+00:00,5,14.074033333333334,7.0370333333333335,,0.3333,
179,2005-05-26 18:11:00+00:00,38.0461,-123.563,1.0,36.0,Hoop Net,0.48,2.0954,14,2005-05-26 00:00:00+00:00,6,3.3333,3.3333,,,
180,2005-05-26 19:10:00+00:00,38.0488,-123.4715,1.0,43.0,Hoop Net,0.2417,5.2571,24,2005-05-26 00:00:00+00:00,6,4.99995,4.99995,,1.16665,
181,2005-05-26 19:30:00+00:00,38.0477,-123.5127,1.0,43.0,Hoop Net,0.036000000000000004,1.8188,19,2005-05-26 00:00:00+00:00,6,3.3333,3.3333,,0.3333,
182,2005-05-26 21:46:00+00:00,38.0508,-123.3734,1.0,38.0,Hoop Net,0.5282,2.7191,21,2005-05-26 00:00:00+00:00,6,29.04758571428571,27.619028571428572,,1.0555500000000002,
183,2005-05-26 23:11:00+00:00,38.0564,-123.1782,1.0,39.0,Hoop Net,19.522199999999998,41.7206,21,2005-05-26 00:00:00+00:00,6,26.66666,22.66666,,0.66665,
184,2005-05-27 15:22:00+00:00,37.8843,-123.479,1.0,43.0,Hoop Net,0.2786,2.8971,24,2005-05-27 00:00:00+00:00,6,13.3333,,,,
185,2005-05-27 16:41:00+00:00,37.8846,-123.3801,1.0,37.0,Hoop Net,1.2412,6.0849,20,2005-05-27 00:00:00+00:00,6,34.166624999999996,32.2222,,,
186,2005-05-27 17:00:00+00:00,37.8833,-123.4271,1.0,47.0,Hoop Net,0.2255,3.1226,20,2005-05-27 00:00:00+00:00,6,8.3333,3.3333,,,
187,2005-05-27 19:14:00+00:00,37.8873,-123.287,1.0,47.0,Hoop Net,0.7744000000000001,12.7844,22,2005-05-27 00:00:00+00:00,6,7.499974999999999,4.999975,,0.3333,
188,2005-05-27 20:30:00+00:00,37.8895,-123.0882,1.0,38.0,Hoop Net,3.2141,28.0651,27,2005-05-27 00:00:00+00:00,6,13.3333,5.0,,0.5555333333333333,
189,2005-05-28 19:05:00+00:00,37.7171,-123.2298,1.0,45.0,Hoop Net,0.0163,0.9691,25,2005-05-28 00:00:00+00:00,6,36.66663333333334,36.66663333333334,,,
190,2005-05-28 20:12:00+00:00,37.7246,-123.1364,1.0,48.0,Hoop Net,0.0807,4.2112,26,2005-05-28 00:00:00+00:00,6,28.095228571428574,21.904757142857143,,1.0,
191,2005-05-28 20:33:00+00:00,37.7246,-123.1872,1.0,39.0,Hoop Net,0.1362,0.7612,21,2005-05-28 00:00:00+00:00,6,34.166650000000004,34.166650000000004,,,
192,2005-05-28 22:31:00+00:00,37.727,-123.0429,1.0,36.0,Hoop Net,1.4909,12.0258,32,2005-05-28 00:00:00+00:00,6,33.888866666666665,25.833325,,0.749975,1.0
193,2005-05-29 00:26:00+00:00,37.7343,-122.8333,1.0,34.0,Hoop Net,19.2294,122.3836,27,2005-05-29 00:00:00+00:00,6,15.23807142857143,8.333325,,0.66665,1.0
194,2005-05-26 20:17:00+00:00,38.048,-123.516,1.0,185.0,Tucker Net,1.4424,1.4586,6,2005-05-26 00:00:00+00:00,6,3.3333,3.3333,,0.3333,
195,2005-05-26 20:17:00+00:00,38.048,-123.516,135.0,186.0,Tucker Net,2.2447999999999997,2.2448,3,2005-05-26 00:00:00+00:00,6,3.3333,3.3333,,0.3333,
196,2005-05-26 20:17:00+00:00,38.048,-123.516,1.0,135.0,Tucker Net,7.4418999999999995,7.5108999999999995,6,2005-05-26 00:00:00+00:00,6,3.3333,3.3333,,0.3333,
197,2005-05-27 17:34:00+00:00,37.8849,-123.4123,1.0,200.0,Tucker Net,1.9398,1.9579,3,2005-05-27 00:00:00+00:00,6,15.5555,9.99995,,,
198,2005-05-27 17:34:00+00:00,37.8849,-123.4123,129.0,200.0,Tucker Net,0.521,0.539,3,2005-05-27 00:00:00+00:00,6,15.5555,9.99995,,,
199,2005-05-27 17:34:00+00:00,37.8849,-123.4123,1.0,129.0,Tucker Net,0.18259999999999998,0.2178,4,2005-05-27 00:00:00+00:00,6,15.5555,9.99995,,,
200,2005-05-28 21:07:00+00:00,37.7246,-123.1549,1.0,200.0,Tucker Net,7.854100000000001,7.8849,3,2005-05-28 00:00:00+00:00,6,27.99998,27.99998,,,
201,2005-05-28 21:07:00+00:00,37.7246,-123.1549,114.0,200.0,Tucker Net,6.237,6.237,2,2005-05-28 00:00:00+00:00,6,27.99998,27.99998,,,
202,2005-05-28 21:07:00+00:00,37.7246,-123.1549,1.0,114.0,Tucker Net,0.8100000000000002,0.81,3,2005-05-28 00:00:00+00:00,6,27.99998,27.99998,,,
203,2005-06-24 19:48:35+00:00,37.8839,-123.4142,102.973,206.721,Tucker Net,0.013199999999999998,0.020399999999999998,5,2005-06-24 00:00:00+00:00,7,23.999959999999994,23.333299999999998,,,
204,2005-06-24 19:48:35+00:00,37.8839,-123.4142,1.845,107.152,Tucker Net,11.408100000000001,11.4552,4,2005-06-24 00:00:00+00:00,7,23.999959999999994,23.333299999999998,,,
205,2005-06-24 19:48:35+00:00,37.8839,-123.4142,1.838,206.683,Tucker Net,1.0118,1.0118,3,2005-06-24 00:00:00+00:00,7,23.999959999999994,23.333299999999998,,,
206,2005-06-23 21:55:30+00:00,37.7251,-123.1565,3.346,124.157,Tucker Net,34.162499999999994,34.1625,3,2005-06-23 00:00:00+00:00,7,11.904757142857145,10.952371428571428,,0.6666666666666666,0.6667
207,2005-06-23 21:55:30+00:00,37.7251,-123.1565,113.954,198.94,Tucker Net,21.4429,21.4429,3,2005-06-23 00:00:00+00:00,7,11.904757142857145,10.952371428571428,,0.6666666666666666,0.6667
208,2005-06-23 21:55:30+00:00,37.7251,-123.1565,1.0,200.0,Tucker Net,1.1444,1.1444,2,2005-06-23 00:00:00+00:00,7,11.904757142857145,10.952371428571428,,0.6666666666666666,0.6667
209,2005-06-23 19:31:00+00:00,37.7171,-123.2298,1.0,31.0,Hoop Net,4.578200000000001,13.4342,19,2005-06-23 00:00:00+00:00,7,8.3333,8.3333,,1.0,
210,2005-06-23 20:47:00+00:00,37.7246,-123.1364,1.0,55.0,Hoop Net,9.1769,40.2351,30,2005-06-23 00:00:00+00:00,7,31.6666625,18.333325,,0.6,0.6667
211,2005-06-23 21:10:00+00:00,37.7246,-123.1872,1.0,55.0,Hoop Net,5.359,52.4636,17,2005-06-23 00:00:00+00:00,7,10.0,8.666659999999998,,0.6666666666666666,0.6667
212,2005-06-23 23:21:00+00:00,37.727,-123.0429,1.0,20.0,Hoop Net,1.9192,12.3345,30,2005-06-23 00:00:00+00:00,7,104.87176923076923,108.1818090909091,,0.46665999999999996,0.5
213,2005-06-24 18:05:00+00:00,37.8843,-123.479,1.0,43.0,Hoop Net,3.2897,25.095,22,2005-06-24 00:00:00+00:00,7,63.333299999999994,39.999975,,,
214,2005-06-24 19:25:00+00:00,37.8846,-123.3801,1.0,48.0,Hoop Net,10.127600000000001,24.7094,36,2005-06-24 00:00:00+00:00,7,7.3332999999999995,7.3332999999999995,,1.3333,
215,2005-06-24 20:37:00+00:00,37.8833,-123.4271,1.0,35.0,Hoop Net,3.2237,23.5858,30,2005-06-24 00:00:00+00:00,7,26.666624999999996,25.833299999999998,,,
216,2005-06-24 21:54:00+00:00,37.8873,-123.287,1.0,39.0,Hoop Net,7.842300000000001,29.6976,22,2005-06-24 00:00:00+00:00,7,8.3333,8.3333,,1.3333,
217,2005-06-24 23:15:00+00:00,37.8895,-123.0882,1.0,33.0,Hoop Net,7.7782,20.6678,31,2005-06-24 00:00:00+00:00,7,15.555566666666666,15.555566666666666,,0.3333,
218,2005-06-25 16:45:00+00:00,38.0461,-123.563,1.0,30.0,Hoop Net,0.012400000000000001,2.6563,31,2005-06-25 00:00:00+00:00,7,23.3333,21.66665,,0.3333,
219,2005-06-25 17:57:00+00:00,38.0488,-123.4715,1.0,42.0,Hoop Net,1.1456999999999997,63.037200000000006,24,2005-06-25 00:00:00+00:00,7,68.66664,49.33332,,0.3333,
220,2005-06-25 18:20:00+00:00,38.0477,-123.5127,1.0,48.0,Hoop Net,1.8254000000000001,22.5313,36,2005-06-25 00:00:00+00:00,7,64.16665,40.833325,,0.3333,
221,2005-06-25 19:37:00+00:00,38.0508,-123.3734,1.0,48.0,Hoop Net,2.0851,24.1781,33,2005-06-25 00:00:00+00:00,7,71.11110000000001,70.55555,,0.3333,
222,2005-06-25 20:47:00+00:00,38.0564,-123.1782,1.0,41.0,Hoop Net,14.721399999999997,28.091099999999997,26,2005-06-25 00:00:00+00:00,7,,,,0.3333,
223,2005-07-26 19:10:00+00:00,37.7171,-123.2298,1.0,41.0,Hoop Net,1.8414000000000001,8.0507,22,2005-07-26 00:00:00+00:00,8,121.66668333333332,121.66668333333332,,0.5555333333333333,0.3333
224,2005-07-26 20:20:00+00:00,37.7246,-123.1364,1.0,46.0,Hoop Net,1.4268,12.7528,23,2005-07-26 00:00:00+00:00,8,101.79488461538462,96.66668461538461,,0.6190428571428571,0.3333
225,2005-07-26 21:32:00+00:00,37.7246,-123.1872,1.0,50.0,Hoop Net,1.5110000000000001,8.9687,16,2005-07-26 00:00:00+00:00,8,126.66667,126.00001,,0.46663999999999994,0.3333
226,2005-07-26 22:43:00+00:00,37.727,-123.0429,1.0,27.0,Hoop Net,4.4834000000000005,52.784,23,2005-07-26 00:00:00+00:00,8,284.374975,248.54165625000002,,1.2727272727272725,0.666675
227,2005-07-27 17:27:00+00:00,37.8843,-123.479,1.0,35.0,Hoop Net,0.057600000000000005,1.1535,24,2005-07-27 00:00:00+00:00,8,221.66665,218.3333,,0.8888333333333334,1.3333
228,2005-07-27 18:37:00+00:00,37.8846,-123.3801,1.0,55.0,Hoop Net,2.1558,11.8722,19,2005-07-27 00:00:00+00:00,8,17.0833375,15.8333375,,0.7777666666666666,
229,2005-07-27 19:41:00+00:00,37.8833,-123.4271,1.0,46.0,Hoop Net,0.7722,3.1261,15,2005-07-27 00:00:00+00:00,8,168.66666,167.33332000000001,,1.1666,1.3333
230,2005-07-27 20:55:00+00:00,37.8873,-123.287,1.0,59.0,Hoop Net,0.6628999999999999,13.5363,25,2005-07-27 00:00:00+00:00,8,30.000022222222217,30.000022222222217,,0.6666,
231,2005-07-28 00:20:00+00:00,37.8895,-123.0882,1.0,36.0,Hoop Net,8.381499999999999,34.6576,32,2005-07-28 00:00:00+00:00,8,161.66665,158.333325,,5.16665,0.3333
232,2005-07-28 16:09:00+00:00,38.0461,-123.563,1.0,48.0,Hoop Net,0.0576,16.849700000000002,15,2005-07-28 00:00:00+00:00,8,15.555533333333335,14.444433333333334,,36.49999999999999,0.6667
233,2005-07-28 17:12:00+00:00,38.0488,-123.4715,1.0,30.0,Hoop Net,0.0,0.029400000000000003,4,2005-07-28 00:00:00+00:00,8,144.1666625,159.9999857142857,,11.047585714285711,1.0
234,2005-07-28 17:28:00+00:00,38.0477,-123.5127,1.0,46.0,Hoop Net,0.2029,3.1366,25,2005-07-28 00:00:00+00:00,8,52.38094285714286,56.666650000000004,,12.55553333333333,0.6667
235,2005-07-28 19:25:00+00:00,38.0508,-123.3734,1.0,57.0,Hoop Net,0.4131,9.800600000000001,21,2005-07-28 00:00:00+00:00,8,42.59258888888889,39.629622222222224,,0.7499875,1.0
236,2005-07-28 20:42:00+00:00,38.0564,-123.1782,1.0,49.0,Hoop Net,1.1721,10.3876,23,2005-07-28 00:00:00+00:00,8,41.333299999999994,39.333299999999994,,1.7619000000000002,0.83335
237,2005-07-28 17:55:00+00:00,38.0474,-123.5132,0.739,108.973,Tucker Net,1.5250000000000001,1.525,3,2005-07-28 00:00:00+00:00,8,52.38094285714286,56.666650000000004,,12.55553333333333,0.6667
238,2005-07-28 17:55:00+00:00,38.0474,-123.5132,104.066,190.374,Tucker Net,18.836400000000005,18.9197,3,2005-07-28 00:00:00+00:00,8,52.38094285714286,56.666650000000004,,12.55553333333333,0.6667
239,2005-07-28 17:55:00+00:00,38.0474,-123.5132,3.212,191.68,Tucker Net,24.8825,24.8825,3,2005-07-28 00:00:00+00:00,8,52.38094285714286,56.666650000000004,,12.55553333333333,0.6667
240,2005-07-27 18:58:00+00:00,37.8839,-123.4136,2.024,116.612,Tucker Net,4.173,4.2712,5,2005-07-27 00:00:00+00:00,8,143.33333333333334,142.22221666666667,,1.1666,1.3333
241,2005-07-27 18:58:00+00:00,37.8839,-123.4136,108.657,208.489,Tucker Net,10.574,10.6393,4,2005-07-27 00:00:00+00:00,8,143.33333333333334,142.22221666666667,,1.1666,1.3333
242,2005-07-27 18:58:00+00:00,37.8839,-123.4136,2.968,208.91,Tucker Net,15.4651,15.4651,3,2005-07-27 00:00:00+00:00,8,143.33333333333334,142.22221666666667,,1.1666,1.3333
243,2005-07-26 20:46:00+00:00,37.7257,-123.166,1.038,121.471,Tucker Net,24.748800000000003,24.7488,3,2005-07-26 00:00:00+00:00,8,121.33333999999999,120.66668,,0.46663999999999994,0.3333
244,2005-07-26 20:46:00+00:00,37.7257,-123.166,107.779,214.209,Tucker Net,55.3216,55.321600000000004,2,2005-07-26 00:00:00+00:00,8,121.33333999999999,120.66668,,0.46663999999999994,0.3333
245,2005-07-26 20:46:00+00:00,37.7257,-123.166,1.195,215.019,Tucker Net,14.264999999999999,14.265,2,2005-07-26 00:00:00+00:00,8,121.33333999999999,120.66668,,0.46663999999999994,0.3333
246,2005-10-20 14:55:00+00:00,38.0553,-123.1805,1.0,42.0,Hoop Net,9.987300000000001,28.2519,22,2005-10-20 00:00:00+00:00,9,11.111066666666666,16.6666,,1.60002,
247,2005-10-20 16:36:00+00:00,38.0461,-123.3721,1.0,68.0,Hoop Net,1.9274,57.4986,26,2005-10-20 00:00:00+00:00,9,15.333339999999998,15.333339999999998,,1.0000000000000002,1.0
248,2005-10-20 17:36:00+00:00,38.0454,-123.4667,1.0,59.0,Hoop Net,2.5289,48.929700000000004,35,2005-10-20 00:00:00+00:00,9,14.444466666666665,14.444466666666665,,2.1666499999999997,1.25
249,2005-10-20 18:26:00+00:00,38.0391,-123.5663,1.0,54.0,Hoop Net,3.1196,8.619,23,2005-10-20 00:00:00+00:00,9,16.6667,16.6667,,,
250,2005-10-20 19:09:00+00:00,38.0484,-123.5232,1.0,45.0,Hoop Net,1.9216,16.4486,19,2005-10-20 00:00:00+00:00,9,15.0,15.0,,0.3333,0.3333
251,2005-10-21 15:12:00+00:00,37.8918,-123.0923,1.0,30.0,Hoop Net,2.9837,21.3464,21,2005-10-21 00:00:00+00:00,9,14.166675,10.0,,0.9333199999999999,0.5555666666666667
252,2005-10-21 16:52:00+00:00,37.8849,-123.282,1.0,45.0,Hoop Net,7.4544,29.142500000000002,29,2005-10-21 00:00:00+00:00,9,29.583299999999994,28.333312499999998,,0.5555333333333333,1.0
253,2005-10-21 17:53:00+00:00,37.8827,-123.0102,1.0,63.0,Hoop Net,1.9505000000000001,24.362000000000002,31,2005-10-21 00:00:00+00:00,9,8.33325,3.3333,,3.749975,1.0
254,2005-10-21 18:58:00+00:00,37.8797,-123.4706,1.0,43.0,Hoop Net,0.2736,4.2532,35,2005-10-21 00:00:00+00:00,9,49.9999,86.66659999999999,,2.1667,0.6667
255,2005-10-21 19:18:00+00:00,37.8845,-123.4351,1.0,35.0,Hoop Net,2.5687,13.5947,31,2005-10-21 00:00:00+00:00,9,35.5555,46.66665,,2.1667,0.6667
256,2005-10-22 16:11:00+00:00,37.7271,-123.0416,1.0,37.0,Hoop Net,1.55,32.747,31,2005-10-22 00:00:00+00:00,9,24.444419999999997,13.33332,,4.93332,0.8889
257,2005-10-22 17:08:00+00:00,37.7202,-123.1343,1.0,59.0,Hoop Net,1.8799,38.8446,32,2005-10-22 00:00:00+00:00,9,71.1111,31.1111,,1.0,0.6667
258,2005-10-22 17:31:00+00:00,37.7241,-123.1792,1.0,56.0,Hoop Net,5.4122,50.765100000000004,26,2005-10-22 00:00:00+00:00,9,71.1111,31.1111,,,
260,2005-10-21 20:05:40+00:00,37.8828,-123.4138,0.695,239.962,Tucker Net,9.4066,9.406600000000001,3,2005-10-21 00:00:00+00:00,9,24.66662,25.833299999999994,,1.7778,0.83335
261,2005-10-21 20:05:40+00:00,37.8828,-123.4138,108.604,234.185,Tucker Net,4.6929,4.738,4,2005-10-21 00:00:00+00:00,9,24.66662,25.833299999999994,,1.7778,0.83335
262,2005-10-21 20:05:40+00:00,37.8828,-123.4138,0.98,118.379,Tucker Net,1.6519,1.6847,5,2005-10-21 00:00:00+00:00,9,24.66662,25.833299999999994,,1.7778,0.83335
263,2005-10-22 19:44:33+00:00,37.7242,-123.1575,1.139,81.48,Tucker Net,1.1349,1.3322999999999998,4,2005-10-22 00:00:00+00:00,9,71.1111,31.1111,,,
264,2005-10-22 19:44:33+00:00,37.7242,-123.1575,71.093,165.26,Tucker Net,0.49249999999999994,0.7612,5,2005-10-22 00:00:00+00:00,9,71.1111,31.1111,,,
265,2005-10-22 19:44:33+00:00,37.7242,-123.1575,1.32,168.667,Tucker Net,1.9073000000000002,2.0889,2,2005-10-22 00:00:00+00:00,9,71.1111,31.1111,,,
266,2006-05-23 18:42:00+00:00,37.882,-123.475,1.0,43.0,Hoop Net,0.0503,1.633,14,2006-05-23 00:00:00+00:00,10,3.3333,3.3333,,,
267,2006-05-23 20:12:00+00:00,37.8846,-123.3801,1.0,46.0,Hoop Net,0.0215,1.8857,27,2006-05-23 00:00:00+00:00,10,3.3333,3.3333,,,
268,2006-05-23 21:28:00+00:00,37.8833,-123.4276,1.0,39.0,Hoop Net,0.0375,2.8866,18,2006-05-23 00:00:00+00:00,10,3.3333,3.3333,,,
269,2006-05-23 23:03:00+00:00,37.8873,-123.2849,1.0,47.0,Hoop Net,0.0245,4.8103,21,2006-05-23 00:00:00+00:00,10,53.333333333333336,51.66665,,1.3333,
270,2006-05-23 23:49:00+00:00,37.8899,-123.19,1.0,59.0,Hoop Net,0.9794,5.4608,21,2006-05-23 00:00:00+00:00,10,39.44446666666666,28.888899999999996,,,
271,2006-05-24 00:53:00+00:00,37.8925,-123.095,1.0,42.0,Hoop Net,0.3933,1.8357999999999999,36,2006-05-24 00:00:00+00:00,10,10.66666,9.33332,,,
272,2006-05-24 18:27:00+00:00,37.7221,-123.233,1.0,35.0,Hoop Net,0.2273,10.2992,20,2006-05-24 00:00:00+00:00,10,,,,0.3333,
273,2006-05-24 19:38:00+00:00,37.7246,-123.1378,1.0,49.0,Hoop Net,0.40790000000000004,9.7989,19,2006-05-24 00:00:00+00:00,10,41.6666,25.0,,0.3333,
274,2006-05-24 20:43:00+00:00,37.7234,-123.1853,1.0,56.0,Hoop Net,0.009,5.0347,14,2006-05-24 00:00:00+00:00,10,26.6667,26.6667,,0.3333,
275,2006-05-24 21:55:00+00:00,37.727,-123.0429,1.0,31.0,Hoop Net,6.8347999999999995,25.029,18,2006-05-24 00:00:00+00:00,10,62.499975000000006,49.166675000000005,,0.7499750000000001,
276,2006-05-24 22:51:00+00:00,37.7307,-122.8954,1.0,36.0,Hoop Net,4.3724,22.3437,23,2006-05-24 00:00:00+00:00,10,144.999975,96.66665,,0.8333166666666667,0.83335
277,2006-05-25 00:19:00+00:00,37.7343,-122.748,1.0,26.0,Hoop Net,23.794099999999997,73.3652,17,2006-05-25 00:00:00+00:00,10,6.6667,6.6667,,0.6666666666666666,0.83335
278,2006-05-23 20:41:00+00:00,37.8825,-123.4105,1.328,125.55,Tucker Net,0.11149999999999999,0.1191,6,2006-05-23 00:00:00+00:00,10,3.3333,3.3333,,,
279,2006-05-23 20:41:00+00:00,37.8825,-123.4105,93.371,205.058,Tucker Net,22.3874,22.3874,2,2006-05-23 00:00:00+00:00,10,3.3333,3.3333,,,
280,2006-05-23 20:41:00+00:00,37.8825,-123.4105,1.304,205.802,Tucker Net,60.9386,60.9386,3,2006-05-23 00:00:00+00:00,10,3.3333,3.3333,,,
281,2006-05-24 19:59:33+00:00,37.7247,-123.1548,1.459,136.565,Tucker Net,0.16870000000000002,0.214,5,2006-05-24 00:00:00+00:00,10,26.6667,26.6667,,0.3333,
282,2006-05-24 19:59:33+00:00,37.7247,-123.1548,122.21,205.876,Tucker Net,4.398300000000001,4.3983,2,2006-05-24 00:00:00+00:00,10,26.6667,26.6667,,0.3333,
283,2006-05-24 19:59:33+00:00,37.7247,-123.1548,2.458,205.531,Tucker Net,2.5456000000000003,2.5466,4,2006-05-24 00:00:00+00:00,10,26.6667,26.6667,,0.3333,
284,2006-06-23 18:13:00+00:00,37.7221,-123.233,1.0,55.0,Hoop Net,0.416,6.8635,20,2006-06-23 00:00:00+00:00,11,62.666639999999994,76.66665,,1.6667,
285,2006-06-23 19:26:00+00:00,37.7246,-123.1378,1.0,84.0,Hoop Net,0.3779,26.3169,41,2006-06-23 00:00:00+00:00,11,18.74995,18.095200000000002,,,
286,2006-06-23 20:45:00+00:00,37.7234,-123.1853,1.0,69.0,Hoop Net,0.0232,4.3556,18,2006-06-23 00:00:00+00:00,11,21.666624999999996,26.666633333333326,,1.6667,
287,2006-06-23 22:01:00+00:00,37.727,-123.0429,1.0,24.0,Hoop Net,0.6641,11.520299999999999,17,2006-06-23 00:00:00+00:00,11,33.1944125,33.809514285714286,,7.444399999999999,
288,2006-06-23 23:10:00+00:00,37.7307,-122.8954,1.0,48.0,Hoop Net,19.7375,53.4486,23,2006-06-23 00:00:00+00:00,11,88.55554,19.55554,,0.53332,0.583325
289,2006-06-24 00:16:00+00:00,37.7343,-122.748,1.0,32.0,Hoop Net,4.3544,23.4702,21,2006-06-24 00:00:00+00:00,11,39.33328,38.66662,,0.66665,1.0
290,2006-06-24 17:32:00+00:00,37.882,-123.475,1.0,42.0,Hoop Net,0.5477,6.5618,23,2006-06-24 00:00:00+00:00,11,70.0,6.6667,,1.3333,
291,2006-06-24 18:41:00+00:00,37.8846,-123.3801,1.0,55.0,Hoop Net,0.6392,6.4424,25,2006-06-24 00:00:00+00:00,11,70.0,6.6667,,1.3333,
292,2006-06-24 19:52:00+00:00,37.8833,-123.4276,1.0,41.0,Hoop Net,0.8368,7.8609,23,2006-06-24 00:00:00+00:00,11,70.0,6.6667,,1.3333,
293,2006-06-24 21:12:00+00:00,37.8872,-123.285,1.0,49.0,Hoop Net,1.1951,8.0241,24,2006-06-24 00:00:00+00:00,11,89.33330000000001,140.0,,,
294,2006-06-24 22:03:00+00:00,37.8899,-123.19,1.0,59.0,Hoop Net,3.1091,19.3414,38,2006-06-24 00:00:00+00:00,11,4.16665,3.3333,,1.1666750000000001,0.3333
295,2006-06-24 22:52:00+00:00,37.8925,-123.095,1.0,40.0,Hoop Net,1.3679999999999999,7.6429,31,2006-06-24 00:00:00+00:00,11,23.333325,30.0,,1.83335,
296,2006-06-24 16:57:00+00:00,38.0461,-123.563,1.0,53.0,Hoop Net,1.0486,17.656,25,2006-06-24 00:00:00+00:00,11,228.5185,227.0370333333333,,,
297,2006-06-25 17:48:00+00:00,38.0488,-123.4677,1.0,49.0,Hoop Net,0.3583,5.2112,28,2006-06-25 00:00:00+00:00,11,139.6296,138.14813333333333,,0.66665,
298,2006-06-25 19:08:00+00:00,38.0474,-123.5152,1.0,56.0,Hoop Net,0.2903,18.8068,19,2006-06-25 00:00:00+00:00,11,191.38887499999998,190.277775,,1.0,
299,2006-06-25 20:23:00+00:00,38.0515,-123.3726,1.0,53.0,Hoop Net,0.1629,5.8726,21,2006-06-25 00:00:00+00:00,11,100.7407,117.33330000000001,,,
300,2006-06-25 21:17:00+00:00,38.0541,-123.2778,1.0,41.0,Hoop Net,0.1766,10.8793,21,2006-06-25 00:00:00+00:00,11,16.296255555555557,15.740716666666666,,0.66665,0.6667
301,2006-06-25 22:06:00+00:00,38.0568,-123.183,1.0,41.0,Hoop Net,0.7556999999999999,7.0052,23,2006-06-25 00:00:00+00:00,11,10.27775,,,1.0,0.5555666666666667
302,2006-06-23 19:55:00+00:00,37.7251,-123.1555,1.692,127.438,Tucker Net,0.26649999999999996,0.3028,6,2006-06-23 00:00:00+00:00,11,17.999959999999994,20.833299999999994,,1.6667,
303,2006-06-23 19:55:00+00:00,37.7251,-123.1555,120.01,217.233,Tucker Net,9.236600000000001,9.3183,4,2006-06-23 00:00:00+00:00,11,17.999959999999994,20.833299999999994,,1.6667,
304,2006-06-23 19:55:00+00:00,37.7251,-123.1555,3.224,223.719,Tucker Net,14.054099999999998,14.0541,2,2006-06-23 00:00:00+00:00,11,17.999959999999994,20.833299999999994,,1.6667,
305,2006-06-24 19:03:05+00:00,37.8843,-123.4106,1.049,118.353,Tucker Net,3.8472000000000004,3.8472,3,2006-06-24 00:00:00+00:00,11,70.0,6.6667,,1.3333,
306,2006-06-24 19:03:05+00:00,37.8843,-123.4106,3.1,201.813,Tucker Net,14.358099999999997,14.3581,3,2006-06-24 00:00:00+00:00,11,70.0,6.6667,,1.3333,
307,2006-06-24 23:08:53+00:00,37.9066,-123.0909,0.773,69.639,Tucker Net,2.8691000000000004,2.8691,3,2006-06-24 00:00:00+00:00,11,3.3333,3.3333,,0.6667,0.6667
308,2006-06-24 23:08:53+00:00,37.9066,-123.0909,1.788,77.063,Tucker Net,3.7579,3.7579,3,2006-06-24 00:00:00+00:00,11,3.3333,3.3333,,0.6667,0.6667
