iso3,asset,year,value
SVN,N11G,2006,8731618000.0
SVN,N112G,2007,3736136000.0
SVN,N11G,2007,10048978000.0
SVN,N1132G,2007,542155000.0
SVN,N1131G,2007,1149903000.0
SVN,N117G,2007,929498000.0
SVN,N11MG,2007,3888558000.0
SVN,N111G,2007,1465124000.0
SVN,N112G,2008,4362904000.0
SVN,N1131G,2008,1057133000.0
SVN,N117G,2008,1006642000.0
SVN,N11MG,2008,4036299000.0
SVN,N111G,2008,1728345000.0
SVN,N11G,2008,11166451000.0
SVN,N1132G,2008,534004000.0
SVN,N112G,2009,3472129000.0
SVN,N11MG,2009,2792130000.0
SVN,N111G,2009,1385370000.0
SVN,N1131G,2009,577378000.0
SVN,N117G,2009,1060265000.0000001
SVN,N11G,2009,8748538000.0
SVN,N1132G,2009,342103000.0
SVN,N112G,2010,2829420000.0
SVN,N11MG,2010,2529393000.0
SVN,N111G,2010,1136825000.0
SVN,N1131G,2010,465377000.0
SVN,N117G,2010,1137947000.0
SVN,N11G,2010,7666089000.0
SVN,N1132G,2010,337071000.0
SVN,N112G,2011,2322820000.0
SVN,N11G,2011,7391118000.0
SVN,N1132G,2011,358814000.0
SVN,N1131G,2011,636173000.0
SVN,N117G,2011,1128366000.0
SVN,N11MG,2011,2881033000.0
SVN,N111G,2011,1028184000.0
SVN,N112G,2012,2273440000.0
SVN,N11G,2012,6899620000.0
SVN,N1132G,2012,294550000.0
SVN,N1131G,2012,451470000.0
SVN,N117G,2012,1119656000.0
SVN,N11MG,2012,2561346000.0
SVN,N111G,2012,917879000.0
SVN,N112G,2013,2232402000.0
SVN,N11G,2013,7157296000.0
SVN,N1132G,2013,284415000.0
SVN,N1131G,2013,536885000.0
SVN,N117G,2013,1145663000.0
SVN,N11MG,2013,2878938000.0
SVN,N111G,2013,863043000.0
SVN,N112G,2014,2609007000.0
SVN,N11G,2014,7191002000.0
SVN,N1132G,2014,263084999.99999997
SVN,N1131G,2014,580670000.0
SVN,N117G,2014,1102909000.0
SVN,N11MG,2014,2623987000.0
SVN,N111G,2014,812648000.0
SVN,N112G,2015,2469676000.0
SVN,N11G,2015,7247801000.0
SVN,N1132G,2015,333185000.0
SVN,N1131G,2015,704079000.0
SVN,N117G,2015,1120066000.0
SVN,N11MG,2015,2782559000.0
SVN,N111G,2015,829171000.0
SVN,N112G,2016,2027935000.0
SVN,N11G,2016,7028675000.0
SVN,N1132G,2016,334483000.0
SVN,N1131G,2016,833834000.0
SVN,N117G,2016,1137699000.0
SVN,N11MG,2016,2978256000.0
SVN,N111G,2016,838071000.0
SVN,N112G,2017,2316200000.0
SVN,N11G,2017,7879838000.0
SVN,N1132G,2017,378574000.0
SVN,N1131G,2017,902725000.0
SVN,N117G,2017,1251873000.0
SVN,N11MG,2017,3362933000.0
SVN,N111G,2017,905214000.0
SVN,N112G,2018,2757520000.0
SVN,N11G,2018,8869293000.0
SVN,N1132G,2018,384652000.0
SVN,N1131G,2018,995493000.0
SVN,N117G,2018,1369940000.0
SVN,N11MG,2018,3744048000.0
SVN,N111G,2018,950907000.0
SVN,N112G,2019,3001568000.0
SVN,N11G,2019,9514698000.0
SVN,N1132G,2019,403460000.0
SVN,N1131G,2019,971264000.0
SVN,N117G,2019,1551524000.0
SVN,N11MG,2019,3867839000.0
SVN,N111G,2019,1052935999.9999999
SVN,N112G,2020,2889665000.0
SVN,N11G,2020,8892760000.0
SVN,N1132G,2020,383629000.0
SVN,N1131G,2020,774462000.0
SVN,N117G,2020,1496427000.0
SVN,N11MG,2020,3393911000.0
SVN,N111G,2020,1071782999.9999999
SVN,N112G,2021,3372709000.0
SVN,N11MG,2021,4289317000.0
SVN,N111G,2021,1257542000.0
SVN,N1131G,2021,1050499000.0
SVN,N117G,2021,1622199000.0
SVN,N11G,2021,10581598000.0
SVN,N1132G,2021,445982000.0
SVN,N112G,2022,3990010000.0
SVN,N11MG,2022,5009345000.0
SVN,N111G,2022,1588118000.0
SVN,N1131G,2022,1397688000.0
SVN,N117G,2022,1704910000.0
SVN,N11G,2022,12329459000.0
SVN,N1132G,2022,499865000.0
SVN,N111G,2023,1969985000.0
SVN,N11MG,2023,5174281000.0
SVN,N117G,2023,1894659000.0
SVN,N1131G,2023,1653137000.0
SVN,N11G,2023,14193809000.0
SVN,N112G,2023,5116145000.0
SVN,N111G,1996,385158000.0
SVN,N11MG,1996,1091435000.0
SVN,N112G,1996,903279000.0
SVN,N11G,1996,2640557000.0
SVN,N1131G,1996,209842000.0
SVN,N117G,1996,238952000.0
SVN,N1132G,1996,218434000.0
SVN,N111G,1997,503880000.0
SVN,N11MG,1997,1322254000.0
SVN,N112G,1997,1101409000.0
SVN,N11G,1997,3252718000.0
SVN,N1131G,1997,234008000.0
SVN,N117G,1997,291707000.0
SVN,N1132G,1997,260199000.0
SVN,N111G,1998,575378000.0
SVN,N11MG,1998,1560274000.0
SVN,N112G,1998,1257442000.0
SVN,N11G,1998,3762070000.0
SVN,N1131G,1998,318591000.0
SVN,N117G,1998,344149000.0
SVN,N1132G,1998,318271000.0
SVN,N111G,1999,644118000.0
SVN,N11MG,1999,1878682000.0
SVN,N112G,1999,1555691000.0
SVN,N11G,1999,4548179000.0
SVN,N1131G,1999,335596000.0
SVN,N117G,1999,433238000.0
SVN,N1132G,1999,438078000.0
SVN,N1132G,2000,476852000.0
SVN,N117G,2000,467983000.0
SVN,N112G,2000,1792938000.0
SVN,N11G,2000,4882639000.0
SVN,N1131G,2000,416719000.0
SVN,N11MG,2000,1967337000.0
SVN,N111G,2000,639239000.0
SVN,N111G,2001,660363000.0
SVN,N11MG,2001,2158342000.0
SVN,N117G,2001,543912000.0
SVN,N112G,2001,1886667000.0
SVN,N11G,2001,5272273000.0
SVN,N1131G,2001,438851000.0
SVN,N1132G,2001,487640000.0
SVN,N111G,2002,681921000.0
SVN,N11MG,2002,2194328000.0
SVN,N117G,2002,611776000.0
SVN,N112G,2002,2031354000.0
SVN,N11G,2002,5552246000.0
SVN,N1131G,2002,443589000.0
SVN,N1132G,2002,474554000.0
SVN,N111G,2003,686194000.0
SVN,N11MG,2003,2442163000.0
SVN,N117G,2003,606828000.0
SVN,N112G,2003,2357311000.0
SVN,N11G,2003,6121512000.0
SVN,N1131G,2003,537438000.0
SVN,N1132G,2003,425909000.0
SVN,N111G,2004,794446000.0
SVN,N11MG,2004,2738898000.0
SVN,N117G,2004,716911000.0
SVN,N112G,2004,2489626000.0
SVN,N11G,2004,6766744000.0
SVN,N1131G,2004,694510000.0
SVN,N1132G,2004,499135000.0
SVN,N111G,2005,1003542000.0
SVN,N1132G,2005,469734000.0
SVN,N112G,2005,2733905000.0
SVN,N11G,2005,7447276000.0
SVN,N1131G,2005,698007000.0
SVN,N117G,2005,777098000.0
SVN,N11MG,2005,2901354000.0
SVN,N111G,2006,1175680000.0
SVN,N1132G,2006,590297000.0
SVN,N112G,2006,2918741000.0
SVN,N11G,2006,8535662000.0
SVN,N1131G,2006,938601000.0
SVN,N117G,2006,830498000.0
SVN,N11MG,2006,3581206000.0
SVN,N111G,2007,1393997000.0
SVN,N11MG,2007,3857430000.0
SVN,N117G,2007,934341000.0
SVN,N1131G,2007,1106034000.0
SVN,N112G,2007,3558057000.0
SVN,N11G,2007,9772993000.0
SVN,N1132G,2007,611570000.0
SVN,N111G,2008,1646920000.0
SVN,N117G,2008,974541000.0
SVN,N1131G,2008,1048371000.0000001
SVN,N112G,2008,4114734999.9999995
SVN,N11G,2008,10757199000.0
SVN,N1132G,2008,597758000.0
SVN,N11MG,2008,3990416000.0
SVN,N111G,2009,1373368000.0
SVN,N1132G,2009,343542000.0
SVN,N117G,2009,1039678000.0000001
SVN,N1131G,2009,573599000.0
SVN,N112G,2009,3463011000.0
SVN,N11G,2009,8701285000.0
SVN,N11MG,2009,2787891000.0
SVN,N111G,2010,1102659000.0
SVN,N1132G,2010,335540000.0
SVN,N117G,2010,1115883000.0
SVN,N1131G,2010,479724000.0
SVN,N112G,2010,2763914000.0
SVN,N11G,2010,7574390000.0
SVN,N11MG,2010,2558756000.0
SVN,N111G,2011,995782000.0
SVN,N11MG,2011,2880204000.0
SVN,N117G,2011,1139746000.0
SVN,N1131G,2011,650989000.0
SVN,N112G,2011,2242936000.0
SVN,N11G,2011,7287361000.0
SVN,N1132G,2011,380958000.0
SVN,N111G,2012,899929000.0
SVN,N11MG,2012,2529326000.0
SVN,N117G,2012,1067837000.0
SVN,N1131G,2012,449252000.0
SVN,N112G,2012,2236476000.0
SVN,N11G,2012,6759197000.0
SVN,N1132G,2012,281529000.0
SVN,N111G,2013,848042000.0
SVN,N11MG,2013,2895262000.0
SVN,N117G,2013,1164131000.0
SVN,N1131G,2013,539994000.0
SVN,N112G,2013,2192228000.0
SVN,N11G,2013,7136258000.0
SVN,N1132G,2013,300424000.0
SVN,N111G,2014,804858000.0
SVN,N11MG,2014,2631958000.0
SVN,N117G,2014,1089345000.0
SVN,N1131G,2014,578033000.0
SVN,N112G,2014,2584023000.0
SVN,N11G,2014,7152795000.0
SVN,N1132G,2014,270143000.0
SVN,N111G,2015,818164000.0
SVN,N11MG,2015,2736202000.0
SVN,N117G,2015,1057397999.9999999
SVN,N1131G,2015,697172000.0
SVN,N112G,2015,2445825000.0
SVN,N11G,2015,7103776000.0
SVN,N1132G,2015,307407000.0
SVN,N111G,2016,822872000.0
SVN,N11MG,2016,2988394000.0
SVN,N117G,2016,1132437000.0
SVN,N1131G,2016,821697000.0
SVN,N112G,2016,1996799000.0
SVN,N11G,2016,6987582000.0
SVN,N1132G,2016,350461000.0
SVN,N111G,2017,882642000.0
SVN,N11MG,2017,3340308000.0
SVN,N117G,2017,1226516000.0
SVN,N1131G,2017,900171000.0
SVN,N112G,2017,2252430000.0
SVN,N11G,2017,7744277000.0
SVN,N1132G,2017,377097000.0
SVN,N111G,2018,922110000.0
SVN,N11MG,2018,3719383000.0
SVN,N117G,2018,1346038000.0
SVN,N1131G,2018,1002006000.0
SVN,N112G,2018,2644319000.0
SVN,N11G,2018,8679831000.0
SVN,N1132G,2018,394528000.0
SVN,N111G,2019,1030689000.0000001
SVN,N11MG,2019,3823925000.0
SVN,N117G,2019,1506536000.0
SVN,N1131G,2019,953021000.0
SVN,N112G,2019,2916473000.0
SVN,N11G,2019,9315931000.0
SVN,N1132G,2019,413536000.0
SVN,N111G,2020,1050835000.0
SVN,N11MG,2020,3404808000.0
SVN,N117G,2020,1507127000.0
SVN,N1131G,2020,755200000.0
SVN,N112G,2020,2828190000.0
SVN,N11G,2020,8832807000.0
SVN,N1132G,2020,390218000.0
SVN,N111G,2021,1169185000.0
SVN,N1132G,2021,445431000.0
SVN,N117G,2021,1584315000.0
SVN,N1131G,2021,1000982000.0
SVN,N112G,2021,3088488000.0
SVN,N11G,2021,10015577000.0
SVN,N11MG,2021,4133981000.0
SVN,N111G,2022,1359508000.0
SVN,N1132G,2022,472191000.0
SVN,N117G,2022,1654277000.0
SVN,N1131G,2022,1279934000.0
SVN,N112G,2022,3373016000.0
SVN,N11G,2022,10952507000.0
SVN,N11MG,2022,4533182000.0
SVN,N112G,2023,5023276000.0
SVN,N11G,2023,13499791000.0
SVN,N1131G,2023,1499256000.0
SVN,N117G,2023,1740635000.0
SVN,N11MG,2023,4825922000.0
SVN,N111G,2023,1874921000.0
LUX,N111G,1996,550535000.0
LUX,N1132G,1996,214671000.0
LUX,N112G,1996,1362672000.0
LUX,N117G,1996,158969000.0
LUX,N11G,1996,3152578000.0
LUX,N11MG,1996,1080862000.0
LUX,N1131G,1996,465890000.0
LUX,N111G,1997,578247000.0
LUX,N1132G,1997,296082000.0
LUX,N112G,1997,1253517000.0
LUX,N117G,1997,220050000.0
LUX,N11G,1997,3501711000.0
LUX,N11MG,1997,1445155000.0
LUX,N1131G,1997,654802000.0
LUX,N111G,1998,618027000.0
LUX,N1132G,1998,340771000.0
LUX,N112G,1998,1445984000.0
LUX,N117G,1998,194654000.0
LUX,N11G,1998,3796571000.0
LUX,N11MG,1998,1533682000.0
LUX,N1131G,1998,706700000.0
LUX,N111G,1999,617098000.0
LUX,N1132G,1999,371309000.0
LUX,N112G,1999,1565210000.0
LUX,N117G,1999,264540000.00000003
LUX,N11G,1999,4673270000.0
LUX,N11MG,1999,2222763000.0
LUX,N1131G,1999,1336355000.0
LUX,N1131G,2000,806259000.0
LUX,N11MG,2000,1765026000.0
LUX,N117G,2000,319815000.0
LUX,N11G,2000,4608383000.0
LUX,N112G,2000,1879785000.0
LUX,N1132G,2000,359498000.0
LUX,N111G,2000,638662000.0
LUX,N111G,2001,585866000.0
LUX,N112G,2001,2142949000.0
LUX,N1132G,2001,351977000.0
LUX,N117G,2001,361408000.0
LUX,N11G,2001,5059135000.0
LUX,N11MG,2001,1967162000.0
LUX,N1131G,2001,959922000.0
LUX,N111G,2002,628056000.0
LUX,N112G,2002,2510734000.0
LUX,N1132G,2002,251608000.0
LUX,N117G,2002,276503000.0
LUX,N11G,2002,5247127000.0
LUX,N11MG,2002,1830064000.0
LUX,N1131G,2002,984672000.0
LUX,N111G,2003,705610000.0
LUX,N112G,2003,2777942000.0
LUX,N1132G,2003,320337000.0
LUX,N117G,2003,297169000.0
LUX,N11G,2003,5439866000.0
LUX,N11MG,2003,1654683000.0
LUX,N1131G,2003,612669000.0
LUX,N111G,2004,796569000.0
LUX,N112G,2004,2620940000.0
LUX,N1132G,2004,353132000.0
LUX,N117G,2004,379649000.0
LUX,N11G,2004,5871546000.0
LUX,N11MG,2004,2071733000.0000002
LUX,N1131G,2004,1008994000.0
LUX,N111G,2005,803796000.0
LUX,N11MG,2005,2066167000.0
LUX,N1131G,2005,1162295000.0
LUX,N117G,2005,280781000.0
LUX,N11G,2005,5708435000.0
LUX,N112G,2005,2553486000.0
LUX,N1132G,2005,302301000.0
LUX,N111G,2006,1025097000.0
LUX,N11MG,2006,1931893000.0
LUX,N1131G,2006,1012041000.0
LUX,N117G,2006,340715000.0
LUX,N11G,2006,6106402000.0
LUX,N112G,2006,2800864000.0
LUX,N1132G,2006,329246000.0
LUX,N111G,2007,1440999000.0
LUX,N1132G,2007,357273000.0
LUX,N112G,2007,2616087000.0
LUX,N11G,2007,6987511000.0
LUX,N117G,2007,362026000.0
LUX,N1131G,2007,1406383000.0
LUX,N11MG,2007,2559985000.0
LUX,N111G,2008,1590391000.0
LUX,N11G,2008,7902960000.0
LUX,N117G,2008,448728000.0
LUX,N1131G,2008,1668500000.0
LUX,N11MG,2008,2795271000.0
LUX,N1132G,2008,369755000.0
LUX,N112G,2008,3063122000.0
LUX,N111G,2009,1296485000.0
LUX,N1131G,2009,986814000.0
LUX,N11MG,2009,1991475000.0
LUX,N11G,2009,6946183000.0
LUX,N117G,2009,455126000.0
LUX,N1132G,2009,363981000.0
LUX,N112G,2009,3196522000.0
LUX,N111G,2010,1147945000.0
LUX,N1131G,2010,1424551000.0
LUX,N11MG,2010,2262656000.0
LUX,N11G,2010,7078582000.0
LUX,N117G,2010,570186000.0
LUX,N1132G,2010,349412000.0
LUX,N112G,2010,3100058000.0
LUX,N111G,2011,1216081000.0
LUX,N1132G,2011,335836000.0
LUX,N112G,2011,3718107000.0
LUX,N11G,2011,8378745999.999999
LUX,N117G,2011,582740000.0
LUX,N1131G,2011,1822621000.0
LUX,N11MG,2011,2862895000.0
LUX,N111G,2012,1308185000.0
LUX,N1132G,2012,345654000.0
LUX,N112G,2012,3227305000.0
LUX,N11G,2012,8663955000.0
LUX,N117G,2012,602220000.0
LUX,N1131G,2012,2387472000.0
LUX,N11MG,2012,3518457000.0
LUX,N111G,2013,1627456000.0
LUX,N1132G,2013,370944000.0
LUX,N112G,2013,3289797000.0
LUX,N11G,2013,8988466000.0
LUX,N117G,2013,562943000.0
LUX,N1131G,2013,2367065000.0
LUX,N11MG,2013,3501256000.0
LUX,N111G,2014,1843954000.0
LUX,N1132G,2014,419691000.0
LUX,N112G,2014,3542308000.0
LUX,N11G,2014,9832746000.0
LUX,N117G,2014,651790000.0
LUX,N1131G,2014,2626218000.0
LUX,N11MG,2014,3781253000.0
LUX,N111G,2015,2040715000.0
LUX,N1132G,2015,394417000.0
LUX,N112G,2015,3195195000.0
LUX,N11G,2015,9103672000.0
LUX,N117G,2015,688392000.0
LUX,N1131G,2015,1956281000.0
LUX,N11MG,2015,3172502000.0
LUX,N111G,2016,2256782000.0
LUX,N1132G,2016,399629000.0
LUX,N112G,2016,3518282000.0
LUX,N11G,2016,9631058000.0
LUX,N117G,2016,734181000.0
LUX,N1131G,2016,1976022000.0
LUX,N11MG,2016,3117703000.0
LUX,N111G,2017,2078786999.9999998
LUX,N1132G,2017,452608000.0
LUX,N112G,2017,3550932000.0
LUX,N11G,2017,10234576000.0
LUX,N117G,2017,775571000.0
LUX,N1131G,2017,2368217000.0
LUX,N11MG,2017,3833098000.0
LUX,N111G,2018,2256839000.0
LUX,N1132G,2018,448269000.0
LUX,N112G,2018,3466176000.0
LUX,N11G,2018,9608194000.0
LUX,N117G,2018,976577000.0
LUX,N1131G,2018,1637029000.0
LUX,N11MG,2018,2912025000.0
LUX,N111G,2019,2360375000.0
LUX,N1132G,2019,457071000.0
LUX,N112G,2019,4087037000.0
LUX,N11G,2019,11057196000.0
LUX,N117G,2019,1214798000.0
LUX,N1131G,2019,2013087000.0
LUX,N11MG,2019,3392201000.0
LUX,N111G,2020,2408910000.0
LUX,N1132G,2020,499640000.0
LUX,N112G,2020,3720592000.0
LUX,N11G,2020,10534137000.0
LUX,N117G,2020,1141314000.0
LUX,N1131G,2020,1916820000.0
LUX,N11MG,2020,3261284000.0
LUX,N111G,2021,2687148000.0
LUX,N1131G,2021,3153167000.0
LUX,N11MG,2021,4375119000.0
LUX,N11G,2021,12596104000.0
LUX,N117G,2021,1206728000.0
LUX,N112G,2021,4325991000.0
LUX,N1132G,2021,451335000.0
LUX,N111G,2022,2477717000.0
LUX,N1131G,2022,1900964000.0
LUX,N11MG,2022,3209777000.0
LUX,N11G,2022,12137185000.0
LUX,N117G,2022,1217168000.0
LUX,N112G,2022,5231506000.0
LUX,N11G,1995,3223575000.0
LUX,N1131G,1995,475846000.0
LUX,N117G,1995,129648000.0
LUX,N111G,1995,578168000.0
LUX,N1132G,1995,200045000.0
LUX,N112G,1995,1325694000.0
LUX,N11MG,1995,1187112000.0
LUX,N111G,1996,557075000.0
LUX,N1131G,1996,477671000.0
LUX,N11G,1996,3181728000.0
LUX,N117G,1996,166058000.0
LUX,N1132G,1996,206985000.0
LUX,N112G,1996,1375518000.0
LUX,N11MG,1996,1083604000.0
LUX,N111G,1997,586543000.0
LUX,N1131G,1997,724180000.0
LUX,N11G,1997,3578622000.0
LUX,N117G,1997,233735000.0
LUX,N1132G,1997,261050000.0
LUX,N112G,1997,1272807000.0
LUX,N11MG,1997,1480667000.0
LUX,N111G,1998,630944000.0
LUX,N1131G,1998,722231000.0
LUX,N11G,1998,3837874000.0
LUX,N117G,1998,204581000.0
LUX,N1132G,1998,311997000.0
LUX,N112G,1998,1479062000.0
LUX,N11MG,1998,1519300000.0
LUX,N111G,1999,631562000.0
LUX,N1131G,1999,1388465000.0
LUX,N11G,1999,4758776000.0
LUX,N117G,1999,267327999.99999997
LUX,N1132G,1999,345456000.0
LUX,N112G,1999,1603143000.0
LUX,N11MG,1999,2253223000.0
LUX,N1132G,2000,347666000.0
LUX,N112G,2000,1941476000.0
LUX,N11MG,2000,1803267000.0
LUX,N117G,2000,331586000.0
LUX,N1131G,2000,869459000.0
LUX,N11G,2000,4740882000.0
LUX,N111G,2000,659134000.0
LUX,N111G,2001,612655000.0
LUX,N117G,2001,386285000.0
LUX,N1131G,2001,988026000.0
LUX,N11G,2001,5224719000.0
LUX,N1132G,2001,335042000.0
LUX,N112G,2001,2244694000.0
LUX,N11MG,2001,1979327000.0
LUX,N111G,2002,645117000.0
LUX,N117G,2002,286013000.0
LUX,N1131G,2002,974777000.0
LUX,N11G,2002,5328033000.0
LUX,N1132G,2002,237905000.0
LUX,N112G,2002,2577477000.0
LUX,N11MG,2002,1817691000.0
LUX,N111G,2003,719988000.0
LUX,N117G,2003,307398000.0
LUX,N1131G,2003,616014000.0
LUX,N11G,2003,5520581000.0
LUX,N1132G,2003,309626000.0
LUX,N112G,2003,2832572000.0
LUX,N11MG,2003,1656097000.0
LUX,N111G,2004,819652000.0
LUX,N117G,2004,406186000.0
LUX,N1131G,2004,1000983000.0
LUX,N11G,2004,5988351000.0
LUX,N1132G,2004,331364000.0
LUX,N112G,2004,2697716000.0
LUX,N11MG,2004,2062098000.0
LUX,N1132G,2005,297601000.0
LUX,N112G,2005,2632874000.0
LUX,N11MG,2005,2087248999.9999998
LUX,N111G,2005,828911000.0
LUX,N117G,2005,305298000.0
LUX,N1131G,2005,1172580000.0
LUX,N11G,2005,5858702000.0
LUX,N1132G,2006,315136000.0
LUX,N112G,2006,2872927000.0
LUX,N11MG,2006,1925650000.0
LUX,N111G,2006,1052398999.9999999
LUX,N117G,2006,365891000.0
LUX,N1131G,2006,1021414000.0
LUX,N11G,2006,6225003000.0
LUX,N117G,2007,404471000.0
LUX,N1131G,2007,1367765000.0
LUX,N11G,2007,7120959000.0
LUX,N111G,2007,1482420000.0
LUX,N1132G,2007,360931000.0
LUX,N112G,2007,2685964000.0
LUX,N11MG,2007,2539570000.0
LUX,N1132G,2008,360047000.0
LUX,N112G,2008,3161003000.0
LUX,N11MG,2008,2777675000.0
LUX,N117G,2008,472749000.0
LUX,N1131G,2008,1641997000.0
LUX,N11G,2008,8059559000.0
LUX,N111G,2008,1642529000.0
LUX,N1132G,2009,352954000.0
LUX,N112G,2009,3227149000.0
LUX,N11MG,2009,2004566000.0
LUX,N117G,2009,487556000.0
LUX,N1131G,2009,1005439000.0
LUX,N11G,2009,7036650000.0
LUX,N111G,2009,1311181000.0
LUX,N1132G,2010,356312000.0
LUX,N112G,2010,3119837000.0
LUX,N11MG,2010,2288943000.0
LUX,N117G,2010,569384000.0
LUX,N1131G,2010,1441475000.0
LUX,N11G,2010,7133870000.0
LUX,N111G,2010,1158054000.0
LUX,N117G,2011,603701000.0
LUX,N1131G,2011,1813615000.0
LUX,N11G,2011,8515980000.0
LUX,N111G,2011,1251959000.0
LUX,N1132G,2011,321820000.0
LUX,N112G,2011,3824410000.0
LUX,N11MG,2011,2836982000.0
LUX,N117G,2012,631616000.0
LUX,N1131G,2012,2509104000.0
LUX,N11G,2012,8922584000.0
LUX,N111G,2012,1343870000.0
LUX,N1132G,2012,340063000.0
LUX,N112G,2012,3313804000.0
LUX,N11MG,2012,3624951000.0
LUX,N117G,2013,585691000.0
LUX,N1131G,2013,2340097000.0
LUX,N11G,2013,9060031000.0
LUX,N111G,2013,1657634000.0
LUX,N1132G,2013,353548000.0
LUX,N112G,2013,3348310000.0
LUX,N11MG,2013,3461437000.0
LUX,N117G,2014,668942000.0
LUX,N1131G,2014,2637266000.0
LUX,N11G,2014,9918937000.0
LUX,N111G,2014,1874399000.0
LUX,N1132G,2014,391168000.0
LUX,N112G,2014,3598581000.0
LUX,N11MG,2014,3763872000.0
LUX,N117G,2015,721634000.0
LUX,N1131G,2015,2160519000.0
LUX,N11G,2015,9371738000.0
LUX,N111G,2015,2062862999.9999998
LUX,N1132G,2015,388464000.0
LUX,N112G,2015,3226506000.0
LUX,N11MG,2015,3354264000.0
LUX,N117G,2016,733806000.0
LUX,N1131G,2016,1989985000.0
LUX,N11G,2016,9715474000.0
LUX,N111G,2016,2279707000.0
LUX,N1132G,2016,394380000.0
LUX,N112G,2016,3550939000.0
LUX,N11MG,2016,3146897000.0
LUX,N117G,2017,793312000.0
LUX,N1131G,2017,2365462000.0
LUX,N11G,2017,10360630000.0
LUX,N111G,2017,2119648000.0000002
LUX,N1132G,2017,442878000.0
LUX,N112G,2017,3620356000.0
LUX,N11MG,2017,3831412000.0
LUX,N117G,2018,954077000.0
LUX,N1131G,2018,1649880000.0
LUX,N11G,2018,9741680000.0
LUX,N111G,2018,2300333000.0
LUX,N1132G,2018,469457000.0
LUX,N112G,2018,3528749000.0
LUX,N11MG,2018,2961672000.0
LUX,N117G,2019,1250704000.0
LUX,N1131G,2019,2030924000.0
LUX,N11G,2019,11287705000.0
LUX,N111G,2019,2426877000.0
LUX,N1132G,2019,449043000.0
LUX,N112G,2019,4198274999.9999995
LUX,N11MG,2019,3408975000.0
LUX,N117G,2020,1196928000.0
LUX,N1131G,2020,1915004000.0
LUX,N11G,2020,10771388000.0
LUX,N111G,2020,2478944000.0
LUX,N1132G,2020,492163000.0
LUX,N112G,2020,3826276000.0
LUX,N11MG,2020,3267201000.0
LUX,N1132G,2021,438254000.0
LUX,N112G,2021,4663780000.0
LUX,N11MG,2021,4362978000.0
LUX,N1131G,2021,3100022000.0
LUX,N11G,2021,13156773000.0
LUX,N117G,2021,1238193000.0
LUX,N111G,2021,2890650000.0
LUX,N112G,2022,6005166000.0
LUX,N11MG,2022,3419858000.0
LUX,N1131G,2022,2020257000.0
LUX,N11G,2022,13579041000.0
LUX,N117G,2022,1307919000.0
LUX,N111G,2022,2844925000.0
PRT,N117G,1995,1015362000.0
PRT,N11MG,1995,6225131000.0
PRT,N111G,1995,6508805000.0
PRT,N1131G,1995,1905700000.0
PRT,N11G,1995,20727208000.0
PRT,N112G,1995,6593300000.0
PRT,N1132G,1995,1160748000.0
PRT,N1132G,1996,1280259000.0
PRT,N117G,1996,1134217000.0
PRT,N112G,1996,7301749000.0
PRT,N11MG,1996,6970101000.0
PRT,N111G,1996,6713104000.0
PRT,N1131G,1996,2174767000.0
PRT,N11G,1996,22478121000.0
PRT,N1132G,1997,1477532000.0
PRT,N117G,1997,1280021000.0
PRT,N112G,1997,8791142000.0
PRT,N11MG,1997,8473308000.000001
PRT,N111G,1997,7677658000.0
PRT,N1131G,1997,2879461000.0
PRT,N11G,1997,26603350000.0
PRT,N1132G,1998,1899229000.0
PRT,N117G,1998,1565512000.0
PRT,N112G,1998,9701891000.0
PRT,N11MG,1998,10132798000.0
PRT,N111G,1998,8651261000.0
PRT,N1131G,1998,3509130000.0
PRT,N11G,1998,30453171000.0
PRT,N1132G,1999,2110764000.0000002
PRT,N117G,1999,1829565000.0
PRT,N112G,1999,10248782000.0
PRT,N11MG,1999,10902491000.0
PRT,N111G,1999,9545589000.0
PRT,N1131G,1999,3809084000.0
PRT,N11G,1999,32999910000.000004
PRT,N1131G,2000,4074139000.0
PRT,N11G,2000,35959962000.0
PRT,N11MG,2000,11998932000.0
PRT,N111G,2000,10491004000.0
PRT,N112G,2000,10974698000.0
PRT,N117G,2000,2096712000.0
PRT,N1132G,2000,2344576000.0
PRT,N1132G,2001,2346990000.0
PRT,N117G,2001,2270393000.0
PRT,N112G,2001,12182429000.0
PRT,N11MG,2001,11756051000.0
PRT,N111G,2001,10561822000.0
PRT,N1131G,2001,3611089000.0
PRT,N11G,2001,37177356000.0
PRT,N1132G,2002,2272459000.0
PRT,N117G,2002,2489409000.0
PRT,N112G,2002,12612721000.0
PRT,N11MG,2002,10740414000.0
PRT,N111G,2002,10551078000.0
PRT,N1131G,2002,3238721000.0
PRT,N11G,2002,36860405000.0
PRT,N1132G,2003,2152635000.0
PRT,N117G,2003,2528021000.0
PRT,N112G,2003,12715960000.0
PRT,N11MG,2003,9960706000.0
PRT,N111G,2003,9055518000.0
PRT,N1131G,2003,2913555000.0
PRT,N11G,2003,34706370000.0
PRT,N1132G,2004,2250342000.0
PRT,N117G,2004,2646241000.0
PRT,N112G,2004,13020345000.0
PRT,N11MG,2004,10304258000.0
PRT,N111G,2004,9153362000.0
PRT,N1131G,2004,2870019000.0
PRT,N11G,2004,35662765000.0
PRT,N1132G,2005,2285726000.0
PRT,N11MG,2005,10725729000.0
PRT,N111G,2005,9533839000.0
