year,prefecture,city,municipality,total_theft,has_r1,first_r1_year,post_r1,purse_snatching,car_break_in,parts_theft,vending_machine,car_theft,motorcycle_theft,bicycle_theft
2022,沖縄県,宜野座村,沖縄県_宜野座村,5,0,,0,0,1,1,0,1,1,1
2022,沖縄県,金武町,沖縄県_金武町,11,0,,0,0,8,2,1,0,0,0
2022,沖縄県,読谷村,沖縄県_読谷村,22,0,,0,0,4,3,0,3,2,10
2022,沖縄県,嘉手納町,沖縄県_嘉手納町,9,0,,0,0,1,1,0,1,0,6
2022,沖縄県,北谷町,沖縄県_北谷町,57,0,,0,0,21,3,0,3,2,28
2022,沖縄県,北中城村,沖縄県_北中城村,20,0,,0,0,6,0,0,0,1,13
2022,沖縄県,中城村,沖縄県_中城村,11,0,,0,0,1,2,0,0,3,5
2022,沖縄県,西原町,沖縄県_西原町,46,0,,0,0,11,4,0,1,10,20
2022,沖縄県,与那原町,沖縄県_与那原町,14,0,,0,0,1,3,0,0,1,9
2022,沖縄県,南風原町,沖縄県_南風原町,49,1,2009.0,1,0,4,9,0,0,9,27
2022,沖縄県,南大東村,沖縄県_南大東村,1,0,,0,0,1,0,0,0,0,0
2022,沖縄県,久米島町,沖縄県_久米島町,7,0,,0,0,2,2,0,0,1,2
2022,沖縄県,八重瀬町,沖縄県_八重瀬町,30,0,,0,0,13,4,0,1,3,9
2022,沖縄県,竹富町,沖縄県_竹富町,3,0,,0,0,0,2,0,0,0,1
2022,岡山県,岡山市,岡山県_岡山市,1,0,,0,0,0,0,0,1,0,0
2023,北海道,札幌市中央区,北海道_札幌市中央区,677,0,,0,5,45,16,1,4,4,602
2023,北海道,札幌市北区,北海道_札幌市北区,768,0,,0,0,35,23,4,4,10,692
2023,北海道,札幌市東区,北海道_札幌市東区,533,1,2007.0,1,0,43,25,0,7,4,454
2023,北海道,札幌市白石区,北海道_札幌市白石区,485,1,2008.0,1,0,14,8,0,8,5,450
2023,北海道,札幌市豊平区,北海道_札幌市豊平区,365,0,,0,0,32,12,2,4,0,315
2023,北海道,札幌市南区,北海道_札幌市南区,130,0,,0,1,4,10,3,2,3,107
2023,北海道,札幌市西区,北海道_札幌市西区,340,0,,0,2,17,15,0,0,1,305
2023,北海道,札幌市厚別区,北海道_札幌市厚別区,235,0,,0,0,4,7,0,2,4,218
2023,北海道,札幌市手稲区,北海道_札幌市手稲区,172,0,,0,0,6,9,0,0,3,154
2023,北海道,札幌市清田区,北海道_札幌市清田区,76,0,,0,0,2,3,0,3,0,68
2023,北海道,函館市,北海道_函館市,210,1,2007.0,1,1,15,11,0,4,1,178
2023,北海道,小樽市,北海道_小樽市,32,0,,0,0,11,3,1,4,3,10
2023,北海道,旭川市,北海道_旭川市,323,1,2007.0,1,0,94,14,1,7,2,205
2023,北海道,室蘭市,北海道_室蘭市,50,0,,0,0,4,3,0,0,0,43
2023,北海道,釧路市,北海道_釧路市,103,0,,0,0,12,13,0,3,0,75
2023,北海道,帯広市,北海道_帯広市,139,0,,0,0,28,7,3,4,3,94
2023,北海道,北見市,北海道_北見市,55,0,,0,0,26,2,2,0,1,24
2023,北海道,夕張市,北海道_夕張市,3,0,,0,0,0,1,2,0,0,0
2023,北海道,岩見沢市,北海道_岩見沢市,54,0,,0,0,7,3,0,2,0,42
2023,北海道,網走市,北海道_網走市,9,0,,0,0,2,2,0,1,0,4
2023,北海道,留萌市,北海道_留萌市,5,0,,0,0,2,0,0,0,0,3
2023,北海道,苫小牧市,北海道_苫小牧市,242,0,,0,0,37,15,0,7,1,182
2023,北海道,稚内市,北海道_稚内市,1,0,,0,0,0,0,0,1,0,0
2023,北海道,美唄市,北海道_美唄市,2,0,,0,0,0,0,0,0,0,2
2023,北海道,江別市,北海道_江別市,201,0,,0,0,8,10,0,0,2,181
2023,北海道,士別市,北海道_士別市,3,0,,0,0,0,2,0,0,0,1
2023,北海道,名寄市,北海道_名寄市,15,0,,0,0,1,0,0,0,0,14
2023,北海道,三笠市,北海道_三笠市,8,0,,0,0,2,1,2,1,1,1
2023,北海道,根室市,北海道_根室市,8,0,,0,0,5,3,0,0,0,0
2023,北海道,千歳市,北海道_千歳市,127,0,,0,0,12,3,0,0,0,112
2023,北海道,滝川市,北海道_滝川市,16,0,,0,0,6,1,0,0,0,9
2023,北海道,砂川市,北海道_砂川市,5,0,,0,0,2,0,0,0,0,3
2023,北海道,深川市,北海道_深川市,6,0,,0,0,2,0,0,0,0,4
2023,北海道,富良野市,北海道_富良野市,4,0,,0,0,2,0,0,0,0,2
2023,北海道,登別市,北海道_登別市,26,0,,0,0,0,3,0,0,0,23
2023,北海道,恵庭市,北海道_恵庭市,106,0,,0,0,9,5,0,2,1,89
2023,北海道,伊達市,北海道_伊達市,21,0,,0,0,5,0,0,0,0,16
2023,北海道,北広島市,北海道_北広島市,63,0,,0,0,5,2,0,1,0,55
2023,北海道,石狩市,北海道_石狩市,55,0,,0,0,8,4,2,1,1,39
2023,北海道,北斗市,北海道_北斗市,30,0,,0,0,1,1,0,0,0,28
2023,北海道,当別町,北海道_当別町,11,0,,0,0,0,3,1,1,0,6
2023,北海道,新篠津村,北海道_新篠津村,1,0,,0,0,0,0,0,0,0,1
2023,北海道,知内町,北海道_知内町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,七飯町,北海道_七飯町,10,0,,0,0,3,0,0,0,0,7
2023,北海道,森町,北海道_森町,3,0,,0,0,0,1,0,0,0,2
2023,北海道,八雲町,北海道_八雲町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,長万部町,北海道_長万部町,2,0,,0,0,0,0,0,0,0,2
2023,北海道,江差町,北海道_江差町,3,0,,0,0,2,0,0,0,0,1
2023,北海道,上ノ国町,北海道_上ノ国町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,せたな町,北海道_せたな町,1,0,,0,0,0,0,0,1,0,0
2023,北海道,ニセコ町,北海道_ニセコ町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,倶知安町,北海道_倶知安町,8,0,,0,0,1,1,2,2,0,2
2023,北海道,岩内町,北海道_岩内町,5,0,,0,0,2,0,0,0,0,3
2023,北海道,余市町,北海道_余市町,11,0,,0,0,2,2,0,0,0,7
2023,北海道,赤井川村,北海道_赤井川村,1,0,,0,0,0,0,0,1,0,0
2023,北海道,南幌町,北海道_南幌町,6,0,,0,0,5,0,0,0,0,1
2023,北海道,長沼町,北海道_長沼町,4,0,,0,0,4,0,0,0,0,0
2023,北海道,栗山町,北海道_栗山町,8,0,,0,0,6,0,2,0,0,0
2023,北海道,月形町,北海道_月形町,1,0,,0,0,0,0,0,0,0,1
2023,北海道,新十津川町,北海道_新十津川町,2,0,,0,0,2,0,0,0,0,0
2023,北海道,秩父別町,北海道_秩父別町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,沼田町,北海道_沼田町,1,0,,0,0,0,0,0,0,0,1
2023,北海道,鷹栖町,北海道_鷹栖町,3,0,,0,0,2,0,0,1,0,0
2023,北海道,東神楽町,北海道_東神楽町,3,0,,0,0,0,1,0,1,0,1
2023,北海道,当麻町,北海道_当麻町,2,0,,0,0,0,0,0,0,0,2
2023,北海道,比布町,北海道_比布町,7,0,,0,0,2,0,0,0,0,5
2023,北海道,愛別町,北海道_愛別町,3,0,,0,0,3,0,0,0,0,0
2023,北海道,上川町,北海道_上川町,2,0,,0,0,1,1,0,0,0,0
2023,北海道,東川町,北海道_東川町,3,0,,0,0,2,0,0,0,0,1
2023,北海道,美瑛町,北海道_美瑛町,4,0,,0,0,2,2,0,0,0,0
2023,北海道,和寒町,北海道_和寒町,2,0,,0,0,2,0,0,0,0,0
2023,北海道,剣淵町,北海道_剣淵町,1,0,,0,0,0,0,0,0,0,1
2023,北海道,下川町,北海道_下川町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,幌加内町,北海道_幌加内町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,小平町,北海道_小平町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,苫前町,北海道_苫前町,2,0,,0,0,2,0,0,0,0,0
2023,北海道,羽幌町,北海道_羽幌町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,初山別村,北海道_初山別村,1,0,,0,0,0,0,0,0,0,1
2023,北海道,美幌町,北海道_美幌町,17,0,,0,0,17,0,0,0,0,0
2023,北海道,津別町,北海道_津別町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,清里町,北海道_清里町,1,0,,0,0,0,1,0,0,0,0
2023,北海道,小清水町,北海道_小清水町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,遠軽町,北海道_遠軽町,2,0,,0,0,0,0,0,1,0,1
2023,北海道,興部町,北海道_興部町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,雄武町,北海道_雄武町,1,0,,0,0,0,0,0,0,0,1
2023,北海道,大空町,北海道_大空町,2,0,,0,0,0,0,0,0,0,2
2023,北海道,白老町,北海道_白老町,6,0,,0,0,1,1,0,0,0,4
2023,北海道,厚真町,北海道_厚真町,2,0,,0,0,2,0,0,0,0,0
2023,北海道,日高町,北海道_日高町,6,0,,0,0,3,2,0,1,0,0
2023,北海道,浦河町,北海道_浦河町,3,0,,0,0,0,0,0,0,0,3
2023,北海道,新ひだか町,北海道_新ひだか町,3,0,,0,0,1,0,0,0,0,2
2023,北海道,音更町,北海道_音更町,15,0,,0,0,4,1,3,0,0,7
2023,北海道,鹿追町,北海道_鹿追町,1,0,,0,0,1,0,0,0,0,0
2023,北海道,清水町,北海道_清水町,5,0,,0,0,3,0,1,1,0,0
