ind,cell,ym,u_t,u_tm12
YL170,3210,24232,0.0,0.0
YL170,3211,24208,0.0,0.0
YL170,3211,24232,0.0,0.0
YL170,3212,24208,0.0,0.0
YL170,3212,24232,0.0,0.0
YL170,3304,24208,0.0,0.0
YL170,3304,24232,0.0,0.0
YL170,3305,24208,0.0,0.0
YL170,3305,24232,0.0,0.0
YL170,3306,24208,0.0,0.0
YL170,3306,24232,0.0,0.0
YL170,3308,24208,0.0,0.0
YL170,3308,24232,0.0,0.0
YL170,3312,24208,0.0,0.013888888888888888
YL170,3312,24232,0.0,0.0
YL170,3313,24208,0.0,0.002777777777777778
YL170,3313,24232,0.0,0.0
YL170,3314,24208,0.0,0.0
YL170,3314,24232,0.018518518518518517,0.0
YL170,3315,24208,0.0,0.0
YL170,3315,24232,0.0,0.0
YL170,3316,24208,0.0,0.002777777777777778
YL170,3316,24232,0.018518518518518517,0.0
YL170,3317,24208,0.0,0.0
YL170,3317,24232,0.0,0.0
YL170,3318,24208,0.0,0.002777777777777778
YL170,3318,24232,0.0,0.0
YL170,3319,24208,0.0,0.14166666666666666
YL170,3319,24232,0.0,0.0
YL170,3320,24208,0.0,0.12222222222222222
YL170,3320,24232,0.0,0.0
YL170,3321,24208,0.0,0.013888888888888888
YL170,3321,24232,0.0,0.0
YL170,3322,24208,0.0,0.05
YL170,3322,24232,0.0,0.0
YL170,3323,24208,0.0,0.002777777777777778
YL170,3323,24232,0.0,0.0
YL170,3418,24208,0.0,0.0
YL170,3418,24232,0.0,0.0
YL170,3419,24208,0.0,0.0
YL170,3419,24232,0.0,0.0
YL170,3420,24208,0.0,0.002777777777777778
YL170,3420,24232,0.0,0.0
YL170,3421,24208,0.0,0.016666666666666666
YL170,3421,24232,0.018518518518518517,0.0
YL170,3422,24208,0.0,0.002777777777777778
YL170,3422,24232,0.018518518518518517,0.0
YL170,3423,24208,0.0,0.016666666666666666
YL170,3423,24232,0.018518518518518517,0.0
YL170,3424,24208,0.0,0.013888888888888888
YL170,3424,24232,0.0,0.0
YL170,3425,24208,0.0,0.19166666666666668
YL170,3425,24232,0.0,0.0
YL170,3426,24208,0.0,0.14722222222222223
YL170,3426,24232,0.0,0.0
YL170,3427,24208,0.0,0.12222222222222222
YL170,3427,24232,0.0,0.0
YL170,3428,24208,0.0,0.1
YL170,3428,24232,0.0,0.0
YL170,3429,24208,0.0,0.011111111111111112
YL170,3429,24232,0.0,0.0
YL170,3507,24208,0.0,0.0
YL170,3507,24232,0.0,0.0
YL170,3526,24208,0.0,0.0
YL170,3526,24232,0.0,0.0
YL170,3527,24208,0.0,0.0
YL170,3527,24232,0.0,0.0
YL170,3528,24208,0.0,0.0
YL170,3528,24232,0.0,0.0
YL170,3529,24208,0.0,0.005555555555555556
YL170,3529,24232,0.0,0.0
YL170,3530,24208,0.0,0.011111111111111112
YL170,3530,24232,0.0,0.0
YL170,3531,24208,0.0,0.0
YL170,3531,24232,0.0,0.0
YL170,3532,24208,0.0,0.0
YL170,3532,24232,0.0,0.0
YL170,3630,24208,0.0,0.0
YL170,3630,24232,0.0,0.0
YL170,3631,24208,0.0,0.0
YL170,3631,24232,0.0,0.0
YL170,3632,24208,0.0,0.0
YL170,3632,24232,0.0,0.0
YL170,3633,24208,0.0,0.0
YL170,3633,24232,0.0,0.0
YL170,3634,24208,0.0,0.0
YL170,3634,24232,0.0,0.0
YL170,3736,24208,0.0,0.0
YL170,3736,24232,0.0,0.0
YL170,3737,24208,0.0,0.0
YL170,3737,24232,0.0,0.0
YL170,3830,24208,0.0,0.0
YL170,3830,24232,0.0,0.022222222222222223
YL173,2780,24226,0.0,0.0
YL173,2780,24232,0.0,0.0
YL173,2781,24226,0.07462686567164178,0.0
YL173,2781,24232,0.0,0.0
YL173,2782,24226,0.0,0.0
YL173,2782,24232,0.0,0.0
YL173,2783,24226,0.0,0.0
YL173,2783,24232,0.0,0.0
YL173,2784,24226,0.0,0.0
YL173,2784,24232,0.0,0.0
YL173,2883,24226,0.0,0.0
YL173,2883,24232,0.0,0.0
YL173,2884,24226,0.014925373134328358,0.07352941176470588
YL173,2884,24232,0.0,0.0
YL173,2885,24226,0.05970149253731343,0.08823529411764706
YL173,2885,24232,0.0,0.0
YL173,2886,24226,0.23880597014925373,0.19117647058823528
YL173,2886,24232,0.06153846153846154,0.06060606060606061
YL173,2887,24226,0.14925373134328357,0.07352941176470588
YL173,2887,24232,0.4,0.3181818181818182
YL173,2888,24226,0.08955223880597014,0.014705882352941176
YL173,2888,24232,0.09230769230769231,0.030303030303030304
YL173,2889,24226,0.07462686567164178,0.0
YL173,2889,24232,0.015384615384615385,0.0
YL173,2890,24226,0.014925373134328358,0.0
YL173,2890,24232,0.0,0.0
YL173,2988,24226,0.0,0.0
YL173,2988,24232,0.0,0.0
YL173,2989,24226,0.0,0.014705882352941176
YL173,2989,24232,0.0,0.0
YL173,2990,24226,0.029850746268656716,0.10294117647058823
YL173,2990,24232,0.015384615384615385,0.0
YL173,2991,24226,0.1044776119402985,0.22058823529411764
YL173,2991,24232,0.06153846153846154,0.18181818181818182
YL173,2992,24226,0.04477611940298507,0.10294117647058823
YL173,2992,24232,0.15384615384615385,0.3181818181818182
YL173,2993,24226,0.029850746268656716,0.0
YL173,2993,24232,0.07692307692307693,0.09090909090909091
YL173,2994,24226,0.04477611940298507,0.0
YL173,2994,24232,0.09230769230769231,0.0
YL173,2995,24226,0.029850746268656716,0.0
YL173,2995,24232,0.03076923076923077,0.0
YL173,3090,24226,0.0,0.0
YL173,3090,24232,0.0,0.0
YL173,3091,24226,0.0,0.04411764705882353
YL173,3091,24232,0.0,0.0
YL173,3092,24226,0.0,0.014705882352941176
YL173,3092,24232,0.0,0.0
YL173,3093,24226,0.0,0.014705882352941176
YL173,3093,24232,0.0,0.0
YL173,3094,24226,0.0,0.04411764705882353
YL173,3094,24232,0.0,0.0
YL173,3096,24226,0.0,0.0
YL173,3096,24232,0.0,0.0
YL173,3097,24226,0.0,0.0
YL173,3097,24232,0.0,0.0
YL173,3099,24226,0.0,0.0
YL173,3099,24232,0.0,0.0
YL173,3188,24226,0.0,0.0
YL173,3188,24232,0.0,0.0
YL173,3189,24226,0.0,0.0
YL173,3189,24232,0.0,0.0
YL173,3190,24226,0.0,0.0
YL173,3190,24232,0.0,0.0
YL173,3191,24226,0.0,0.0
YL173,3191,24232,0.0,0.0
YL173,3192,24226,0.0,0.0
YL173,3192,24232,0.0,0.0
YL173,3193,24226,0.0,0.0
YL173,3193,24232,0.0,0.0
YL173,3194,24226,0.0,0.0
YL173,3194,24232,0.0,0.0
YL173,3199,24226,0.0,0.0
YL173,3199,24232,0.0,0.0
YL173,3200,24226,0.0,0.0
YL173,3200,24232,0.0,0.0
YL173,3201,24226,0.0,0.0
YL173,3201,24232,0.0,0.0
YL173,3202,24226,0.0,0.0
YL173,3202,24232,0.0,0.0
YL173,3205,24226,0.0,0.0
YL173,3205,24232,0.0,0.0
YL173,3292,24226,0.0,0.0
YL173,3292,24232,0.0,0.0
YL173,3293,24226,0.0,0.0
YL173,3293,24232,0.0,0.0
YL173,3294,24226,0.0,0.0
YL173,3294,24232,0.0,0.0
YL173,3295,24226,0.0,0.0
YL173,3295,24232,0.0,0.0
YL173,3296,24226,0.0,0.0
YL173,3296,24232,0.0,0.0
YL173,3297,24226,0.0,0.0
YL173,3297,24232,0.0,0.0
YL173,3298,24226,0.0,0.0
YL173,3298,24232,0.0,0.0
YL173,3304,24226,0.0,0.0
YL173,3304,24232,0.0,0.0
YL173,3305,24226,0.0,0.0
YL173,3305,24232,0.0,0.0
YL173,3306,24226,0.0,0.0
YL173,3306,24232,0.0,0.0
YL173,3307,24226,0.0,0.0
YL173,3307,24232,0.0,0.0
YL173,3308,24226,0.0,0.0
YL173,3308,24232,0.0,0.0
YL173,3397,24226,0.0,0.0
YL173,3397,24232,0.0,0.0
YL173,3398,24226,0.0,0.0
YL173,3398,24232,0.0,0.0
YL173,3403,24226,0.0,0.0
YL173,3403,24232,0.0,0.0
YL173,3415,24226,0.0,0.0
YL173,3415,24232,0.0,0.0
YL173,3503,24226,0.0,0.0
YL173,3503,24232,0.0,0.0
YL173,3504,24226,0.0,0.0
YL173,3504,24232,0.0,0.0
YL173,3508,24226,0.0,0.0
YL173,3508,24232,0.0,0.0
YL173,3509,24226,0.0,0.0
YL173,3509,24232,0.0,0.0
YL173,3608,24226,0.0,0.0
YL173,3608,24232,0.0,0.0
YL173,3609,24226,0.0,0.0
YL173,3609,24232,0.0,0.0
YL173,3610,24226,0.0,0.0
YL173,3610,24232,0.0,0.0
YL173,3613,24226,0.0,0.0
YL173,3613,24232,0.0,0.0
YL173,3614,24226,0.0,0.0
YL173,3614,24232,0.0,0.0
YL173,3615,24226,0.0,0.0
YL173,3615,24232,0.0,0.0
YL173,3616,24226,0.0,0.0
YL173,3616,24232,0.0,0.0
YL173,3617,24226,0.0,0.0
YL173,3617,24232,0.0,0.0
YL173,3618,24226,0.0,0.0
YL173,3618,24232,0.0,0.0
YL173,3713,24226,0.0,0.0
YL173,3713,24232,0.0,0.0
YL173,3714,24226,0.0,0.0
YL173,3714,24232,0.0,0.0
YL173,3715,24226,0.0,0.0
YL173,3715,24232,0.0,0.0
YL173,3718,24226,0.0,0.0
YL173,3718,24232,0.0,0.0
YL173,3720,24226,0.0,0.0
YL173,3720,24232,0.0,0.0
YL173,3721,24226,0.0,0.0
YL173,3721,24232,0.0,0.0
YL173,3722,24226,0.0,0.0
YL173,3722,24232,0.0,0.0
YL173,3819,24226,0.0,0.0
YL173,3819,24232,0.0,0.0
YL173,3820,24226,0.0,0.0
YL173,3820,24232,0.0,0.0
YL173,3821,24226,0.0,0.0
YL173,3821,24232,0.0,0.0
YL173,3822,24226,0.0,0.0
YL173,3822,24232,0.0,0.0
YL173,3825,24226,0.0,0.0
YL173,3825,24232,0.0,0.0
YL173,3924,24226,0.0,0.0
YL173,3924,24232,0.0,0.0
YL173,3925,24226,0.0,0.0
YL173,3925,24232,0.0,0.0
YL173,3927,24226,0.0,0.0
YL173,3927,24232,0.0,0.0
YL173,3928,24226,0.0,0.0
YL173,3928,24232,0.0,0.0
YL176,2780,24226,0.0,0.0
YL176,2780,24232,0.0,0.0
YL176,2781,24226,0.0,0.0
YL176,2781,24232,0.0,0.0
YL176,2782,24226,0.0,0.0
YL176,2782,24232,0.0,0.0
YL176,2783,24226,0.0,0.0
YL176,2783,24232,0.0,0.0
YL176,2784,24226,0.0,0.0
YL176,2784,24232,0.0,0.0
YL176,2884,24226,0.0,0.0
YL176,2884,24232,0.0,0.0
YL176,2885,24226,0.0,0.0
YL176,2885,24232,0.0,0.0
YL176,2886,24226,0.0,0.0
YL176,2886,24232,0.0,0.06060606060606061
YL176,2887,24226,0.0,0.0
YL176,2887,24232,0.2,0.18181818181818182
YL176,2888,24226,0.0,0.0
YL176,2888,24232,0.03076923076923077,0.09090909090909091
YL176,2889,24226,0.0,0.0
YL176,2889,24232,0.0,0.0
YL176,2890,24226,0.0,0.0
YL176,2890,24232,0.0,0.0
YL176,2988,24226,0.0,0.0
YL176,2988,24232,0.0,0.0
YL176,2989,24226,0.0,0.0
YL176,2989,24232,0.0,0.0
YL176,2990,24226,0.0,0.0
YL176,2990,24232,0.0,0.0
YL176,2991,24226,0.0,0.0
YL176,2991,24232,0.015384615384615385,0.16666666666666666
YL176,2992,24226,0.0,0.0
YL176,2992,24232,0.046153846153846156,0.22727272727272727
YL176,2993,24226,0.0,0.0
YL176,2993,24232,0.046153846153846156,0.10606060606060606
YL176,2994,24226,0.0,0.0
YL176,2994,24232,0.06153846153846154,0.0
YL176,2995,24226,0.0,0.0
YL176,2995,24232,0.0,0.015151515151515152
YL176,3099,24226,0.0,0.0
YL176,3099,24232,0.0,0.0
YL176,3100,24226,0.0,0.0
YL176,3100,24232,0.0,0.015151515151515152
YL176,3101,24226,0.0,0.0
YL176,3101,24232,0.0,0.0
YL176,3132,24226,0.015625,0.0
YL176,3132,24232,0.0,0.0
YL176,3133,24226,0.015625,0.0
YL176,3133,24232,0.0,0.0
YL176,3205,24226,0.0,0.0
YL176,3205,24232,0.0,0.0
YL176,3207,24226,0.0,0.0
YL176,3207,24232,0.0,0.0
YL176,3222,24226,0.0,0.0
YL176,3222,24232,0.0,0.0
YL176,3223,24226,0.0,0.030303030303030304
YL176,3223,24232,0.0,0.0
YL176,3224,24226,0.0,0.045454545454545456
YL176,3224,24232,0.0,0.0
YL176,3225,24226,0.0,0.0
YL176,3225,24232,0.0,0.0
YL176,3226,24226,0.0,0.0
YL176,3226,24232,0.0,0.0
YL176,3234,24226,0.0,0.0
YL176,3234,24232,0.0,0.0
YL176,3235,24226,0.015625,0.0
YL176,3235,24232,0.0,0.0
YL176,3312,24226,0.0,0.0
YL176,3312,24232,0.0,0.0
YL176,3314,24226,0.0,0.0
YL176,3314,24232,0.015384615384615385,0.0
YL176,3316,24226,0.0,0.0
YL176,3316,24232,0.0,0.0
YL176,3318,24226,0.0,0.0
YL176,3318,24232,0.0,0.0
YL176,3319,24226,0.0,0.0
YL176,3319,24232,0.015384615384615385,0.015151515151515152
YL176,3320,24226,0.0,0.0
YL176,3320,24232,0.015384615384615385,0.030303030303030304
YL176,3322,24226,0.0,0.0
YL176,3322,24232,0.015384615384615385,0.0
YL176,3323,24226,0.0,0.0
YL176,3323,24232,0.07692307692307693,0.015151515151515152
YL176,3324,24226,0.0,0.015151515151515152
YL176,3324,24232,0.0,0.0
YL176,3325,24226,0.0,0.015151515151515152
YL176,3325,24232,0.0,0.0
YL176,3326,24226,0.0,0.030303030303030304
YL176,3326,24232,0.0,0.0
YL176,3327,24226,0.03125,0.10606060606060606
YL176,3327,24232,0.0,0.0
YL176,3328,24226,0.015625,0.030303030303030304
YL176,3328,24232,0.015384615384615385,0.0
YL176,3329,24226,0.0,0.06060606060606061
YL176,3329,24232,0.0,0.0
YL176,3330,24226,0.0,0.030303030303030304
YL176,3330,24232,0.0,0.0
YL176,3331,24226,0.0,0.0
YL176,3331,24232,0.0,0.0
YL176,3332,24226,0.0,0.0
YL176,3332,24232,0.0,0.0
YL176,3333,24226,0.140625,0.09090909090909091
YL176,3333,24232,0.0,0.0
YL176,3334,24226,0.046875,0.0
YL176,3334,24232,0.0,0.0
YL176,3338,24226,0.015625,0.0
YL176,3338,24232,0.0,0.0
YL176,3339,24226,0.0,0.0
YL176,3339,24232,0.0,0.0
YL176,3421,24226,0.0,0.0
YL176,3421,24232,0.0,0.015151515151515152
YL176,3422,24226,0.0,0.0
YL176,3422,24232,0.0,0.0
YL176,3423,24226,0.0,0.0
YL176,3423,24232,0.015384615384615385,0.0
YL176,3425,24226,0.0,0.0
YL176,3425,24232,0.046153846153846156,0.045454545454545456
YL176,3426,24226,0.0,0.0
YL176,3426,24232,0.03076923076923077,0.0
YL176,3427,24226,0.0,0.0
YL176,3427,24232,0.0,0.0
YL176,3428,24226,0.0,0.0
YL176,3428,24232,0.2,0.015151515151515152
YL176,3429,24226,0.0,0.0
YL176,3429,24232,0.046153846153846156,0.0
YL176,3430,24226,0.046875,0.0
YL176,3430,24232,0.015384615384615385,0.0
YL176,3431,24226,0.0,0.0
YL176,3431,24232,0.03076923076923077,0.0
YL176,3432,24226,0.015625,0.0
YL176,3432,24232,0.015384615384615385,0.0
YL176,3433,24226,0.078125,0.030303030303030304
YL176,3433,24232,0.03076923076923077,0.0
YL176,3434,24226,0.109375,0.10606060606060606
YL176,3434,24232,0.015384615384615385,0.0
YL176,3435,24226,0.015625,0.22727272727272727
YL176,3435,24232,0.0,0.0
YL176,3436,24226,0.0,0.045454545454545456
YL176,3436,24232,0.0,0.0
YL176,3437,24226,0.0,0.015151515151515152
YL176,3437,24232,0.0,0.0
YL176,3438,24226,0.0625,0.045454545454545456
YL176,3438,24232,0.0,0.0
YL176,3439,24226,0.109375,0.0
YL176,3439,24232,0.0,0.0
YL176,3440,24226,0.046875,0.0
YL176,3440,24232,0.0,0.0
YL176,3441,24226,0.0,0.0
YL176,3441,24232,0.0,0.0
YL176,3442,24226,0.0,0.0
YL176,3442,24232,0.0,0.0
YL176,3531,24226,0.0,0.0
YL176,3531,24232,0.0,0.0
YL176,3534,24226,0.0,0.0
YL176,3534,24232,0.0,0.0
YL176,3536,24226,0.0,0.0
YL176,3536,24232,0.0,0.0
YL176,3537,24226,0.0,0.0
YL176,3537,24232,0.0,0.0
YL176,3538,24226,0.0,0.0
YL176,3538,24232,0.0,0.0
YL176,3539,24226,0.0,0.015151515151515152
YL176,3539,24232,0.0,0.0
YL176,3540,24226,0.03125,0.06060606060606061
YL176,3540,24232,0.0,0.0
YL176,3541,24226,0.078125,0.0
YL176,3541,24232,0.0,0.0
YL176,3542,24226,0.0625,0.0
YL176,3542,24232,0.0,0.0
YL176,3543,24226,0.046875,0.0
YL176,3543,24232,0.0,0.0
YL176,3641,24226,0.0,0.0
YL176,3641,24232,0.0,0.0
YL176,3642,24226,0.0,0.0
YL176,3642,24232,0.0,0.0
YL176,3644,24226,0.0,0.0
YL176,3644,24232,0.0,0.0
YL176,3645,24226,0.0,0.0
YL176,3645,24232,0.0,0.0
YL176,3646,24226,0.0,0.0
YL176,3646,24232,0.0,0.0
YL176,3647,24226,0.0,0.0
YL176,3647,24232,0.0,0.0
YL176,3752,24226,0.0,0.0
YL176,3752,24232,0.0,0.0
YL179,2675,24226,0.0,0.0
YL179,2675,24232,0.0,0.0
YL179,2776,24226,0.0,0.0
YL179,2776,24232,0.0,0.0
YL179,2777,24226,0.0,0.0
YL179,2777,24232,0.0,0.0
YL179,2780,24226,0.0,0.0
YL179,2780,24232,0.0,0.0
YL179,2781,24226,0.046153846153846156,0.0
YL179,2781,24232,0.0,0.0
YL179,2782,24226,0.015384615384615385,0.0
YL179,2782,24232,0.0,0.0
YL179,2783,24226,0.0,0.0
YL179,2783,24232,0.0,0.0
YL179,2784,24226,0.0,0.0
YL179,2784,24232,0.0,0.0
YL179,2881,24226,0.0,0.0
YL179,2881,24232,0.0,0.0
YL179,2882,24226,0.0,0.0
YL179,2882,24232,0.0,0.0
YL179,2883,24226,0.0,0.0
YL179,2883,24232,0.0,0.0
YL179,2884,24226,0.0,0.07462686567164178
YL179,2884,24232,0.0,0.0
YL179,2885,24226,0.046153846153846156,0.05970149253731343
YL179,2885,24232,0.0,0.0
YL179,2886,24226,0.23076923076923078,0.26865671641791045
YL179,2886,24232,0.03076923076923077,0.1076923076923077
YL179,2887,24226,0.06153846153846154,0.029850746268656716
YL179,2887,24232,0.4,0.2
YL179,2888,24226,0.12307692307692308,0.014925373134328358
YL179,2888,24232,0.06153846153846154,0.1076923076923077
YL179,2889,24226,0.03076923076923077,0.0
YL179,2889,24232,0.015384615384615385,0.0
YL179,2890,24226,0.015384615384615385,0.0
YL179,2890,24232,0.0,0.0
YL179,2891,24226,0.0,0.0
YL179,2891,24232,0.0,0.0
YL179,2985,24226,0.0,0.0
YL179,2985,24232,0.0,0.0
YL179,2986,24226,0.0,0.0
YL179,2986,24232,0.0,0.0
YL179,2987,24226,0.0,0.0
YL179,2987,24232,0.0,0.0
YL179,2988,24226,0.0,0.0
YL179,2988,24232,0.0,0.0
YL179,2989,24226,0.0,0.014925373134328358
YL179,2989,24232,0.0,0.0
YL179,2990,24226,0.03076923076923077,0.08955223880597014
YL179,2990,24232,0.015384615384615385,0.0
YL179,2991,24226,0.16923076923076924,0.23880597014925373
YL179,2991,24232,0.07692307692307693,0.16923076923076924
YL179,2992,24226,0.09230769230769231,0.07462686567164178
YL179,2992,24232,0.2,0.2923076923076923
YL179,2993,24226,0.06153846153846154,0.014925373134328358
YL179,2993,24232,0.12307692307692308,0.1076923076923077
YL179,2994,24226,0.046153846153846156,0.0
YL179,2994,24232,0.06153846153846154,0.015384615384615385
YL179,2995,24226,0.03076923076923077,0.0
YL179,2995,24232,0.015384615384615385,0.0
YL179,3084,24226,0.0,0.0
YL179,3084,24232,0.0,0.0
YL179,3085,24226,0.0,0.0
YL179,3085,24232,0.0,0.0
YL179,3086,24226,0.0,0.0
YL179,3086,24232,0.0,0.0
YL179,3089,24226,0.0,0.0
YL179,3089,24232,0.0,0.0
YL179,3090,24226,0.0,0.0
YL179,3090,24232,0.0,0.0
YL179,3091,24226,0.0,0.04477611940298507
YL179,3091,24232,0.0,0.0
YL179,3092,24226,0.0,0.014925373134328358
YL179,3092,24232,0.0,0.0
YL179,3093,24226,0.0,0.014925373134328358
YL179,3093,24232,0.0,0.0
YL179,3094,24226,0.0,0.04477611940298507
YL179,3094,24232,0.0,0.0
YL179,3097,24226,0.0,0.0
YL179,3097,24232,0.0,0.0
YL179,3099,24226,0.0,0.0
YL179,3099,24232,0.0,0.0
YL179,3190,24226,0.0,0.0
YL179,3190,24232,0.0,0.0
YL179,3191,24226,0.0,0.0
YL179,3191,24232,0.0,0.0
YL179,3194,24226,0.0,0.0
YL179,3194,24232,0.0,0.0
YL179,3195,24226,0.0,0.0
YL179,3195,24232,0.0,0.0
YL179,3205,24226,0.0,0.0
YL179,3205,24232,0.0,0.0
YL179,3296,24226,0.0,0.0
YL179,3296,24232,0.0,0.0
YL179,3297,24226,0.0,0.0
YL179,3297,24232,0.0,0.0
YL179,3298,24226,0.0,0.0
YL179,3298,24232,0.0,0.0
YL183,2157,24232,0.0,0.0
YL183,2468,24232,0.0,0.0
YL183,2568,24232,0.0,0.0
YL183,2569,24232,0.0,0.0
YL183,2570,24232,0.0,0.0
YL183,2571,24232,0.0,0.0
YL183,2671,24232,0.0,0.0
YL183,2672,24232,0.0,0.0
YL183,2673,24232,0.0,0.0
YL183,2674,24232,0.0,0.0
YL183,2675,24232,0.0,0.0
YL183,2676,24232,0.0,0.0
YL183,2677,24232,0.0,0.0
YL183,2678,24232,0.0,0.0
YL183,2686,24232,0.0,0.0
YL183,2779,24232,0.021739130434782608,0.0
YL183,2780,24232,0.0,0.0
YL183,2781,24232,0.0,0.0
YL183,2782,24232,0.0,0.0
YL183,2783,24232,0.0,0.0
YL183,2784,24232,0.0,0.0
YL183,2785,24232,0.0,0.0
YL183,2882,24232,0.0,0.0
YL183,2883,24232,0.0,0.0
YL183,2884,24232,0.0,0.0
YL183,2885,24232,0.0,0.0
YL183,2886,24232,0.08695652173913043,0.06521739130434782
YL183,2887,24232,0.34782608695652173,0.2608695652173913
YL183,2888,24232,0.06521739130434782,0.15217391304347827
YL183,2889,24232,0.021739130434782608,0.0
YL183,2890,24232,0.021739130434782608,0.0
YL183,2891,24232,0.0,0.0
YL183,2984,24232,0.0,0.0
YL183,2985,24232,0.0,0.0
YL183,2986,24232,0.0,0.0
YL183,2988,24232,0.0,0.0
YL183,2989,24232,0.0,0.0
YL183,2990,24232,0.0,0.021739130434782608
YL183,2991,24232,0.043478260869565216,0.17391304347826086
YL183,2992,24232,0.1956521739130435,0.2608695652173913
YL183,2993,24232,0.10869565217391304,0.06521739130434782
YL183,2994,24232,0.043478260869565216,0.0
YL183,2995,24232,0.021739130434782608,0.0
YL183,2996,24232,0.0,0.0
YL183,3091,24232,0.021739130434782608,0.0
YL183,3096,24232,0.0,0.0
YL183,3099,24232,0.0,0.0
YL183,3101,24232,0.0,0.0
YL183,3203,24232,0.0,0.0
YL183,3415,24232,0.0,0.0
YL183,3732,24232,0.0,0.0
