system,realm,scheme,time_bin,clade,spatial_resolution_deg,n_sites,n_collections,n_occurrences,gamma,median_alpha,median_occupancy,collections_per_site,occurrences_per_site
paleozoic_marine,marine,5myr,11,Gastropoda,10,31,144,304,38,3.0,3.0,3.0,5.0
paleozoic_marine,marine,5myr,12,Gastropoda,10,20,118,532,42,4.5,2.0,3.5,8.5
paleozoic_marine,marine,5myr,13,Gastropoda,10,35,156,298,47,2.0,2.0,2.0,4.0
paleozoic_marine,marine,5myr,14,Gastropoda,10,38,230,664,74,3.0,2.0,2.0,3.0
paleozoic_marine,marine,5myr,15,Gastropoda,10,25,94,306,55,4.0,1.0,1.0,7.0
paleozoic_marine,marine,5myr,16,Gastropoda,10,38,430,1174,93,4.0,2.0,2.0,5.0
paleozoic_marine,marine,5myr,17,Gastropoda,10,37,555,2993,101,5.0,3.0,4.0,11.0
paleozoic_marine,marine,5myr,18,Gastropoda,10,39,374,954,100,5.0,2.0,3.0,6.0
paleozoic_marine,marine,5myr,19,Gastropoda,10,16,81,229,58,6.5,1.0,2.0,8.5
paleozoic_marine,marine,5myr,20,Gastropoda,10,32,148,404,85,4.5,2.0,1.5,5.0
paleozoic_marine,marine,5myr,21,Gastropoda,10,29,173,556,90,4.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,22,Gastropoda,10,25,151,837,143,6.0,2.0,2.0,9.0
paleozoic_marine,marine,5myr,23,Gastropoda,10,14,55,171,58,4.5,1.0,1.5,4.5
paleozoic_marine,marine,5myr,24,Gastropoda,10,22,86,321,74,1.5,1.0,1.0,1.5
paleozoic_marine,marine,5myr,25,Gastropoda,10,16,71,415,148,4.5,1.0,2.0,6.0
paleozoic_marine,marine,5myr,26,Gastropoda,10,12,32,83,40,2.5,1.0,2.0,3.5
paleozoic_marine,marine,5myr,27,Gastropoda,10,32,67,242,87,3.0,1.0,1.0,3.5
paleozoic_marine,marine,5myr,28,Gastropoda,10,6,21,121,36,2.0,1.0,1.5,2.0
paleozoic_marine,marine,5myr,29,Gastropoda,10,17,112,513,125,4.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,30,Gastropoda,10,19,456,1582,209,11.0,1.0,2.0,14.0
paleozoic_marine,marine,5myr,31,Gastropoda,10,7,28,99,47,3.0,1.0,1.0,3.0
paleozoic_marine,marine,5myr,32,Gastropoda,10,17,65,182,61,2.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,33,Gastropoda,10,8,15,62,37,4.0,1.0,1.0,5.5
paleozoic_marine,marine,5myr,34,Gastropoda,10,5,13,79,49,16.0,1.0,1.0,22.0
paleozoic_marine,marine,5myr,35,Gastropoda,10,9,37,84,34,2.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,36,Gastropoda,10,8,33,144,46,5.0,1.0,2.5,9.5
paleozoic_marine,marine,5myr,37,Gastropoda,10,10,57,311,70,6.0,1.0,3.0,10.0
paleozoic_marine,marine,5myr,38,Gastropoda,10,7,33,107,35,6.0,1.0,2.0,8.0
paleozoic_marine,marine,5myr,39,Gastropoda,10,14,144,408,82,8.0,1.0,5.0,11.5
paleozoic_marine,marine,5myr,40,Gastropoda,10,12,34,132,61,2.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,41,Gastropoda,10,15,207,866,119,10.0,2.0,5.0,17.0
paleozoic_marine,marine,5myr,42,Gastropoda,10,9,69,261,72,11.0,1.0,5.0,16.0
paleozoic_marine,marine,5myr,43,Gastropoda,10,17,58,237,74,3.0,2.0,1.0,4.0
paleozoic_marine,marine,5myr,44,Gastropoda,10,12,35,118,48,3.5,1.0,1.5,6.0
paleozoic_marine,marine,5myr,45,Gastropoda,10,19,228,1438,121,2.0,2.0,1.0,2.0
paleozoic_marine,marine,5myr,46,Gastropoda,10,16,103,499,78,5.0,1.5,1.5,6.5
paleozoic_marine,marine,5myr,47,Gastropoda,10,9,118,797,81,9.0,2.0,2.0,26.0
paleozoic_marine,marine,5myr,48,Gastropoda,10,23,106,343,94,3.0,1.0,1.0,3.0
paleozoic_marine,marine,5myr,49,Gastropoda,10,20,109,312,83,2.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,50,Gastropoda,10,21,188,532,91,3.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,51,Gastropoda,10,24,255,1277,138,4.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,53,Gastropoda,10,25,192,1052,130,3.0,2.0,2.0,3.0
paleozoic_marine,marine,5myr,54,Gastropoda,10,29,118,358,101,4.0,1.0,2.0,4.0
paleozoic_marine,marine,5myr,55,Gastropoda,10,17,83,419,122,2.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,56,Gastropoda,10,31,380,1050,126,4.0,1.0,4.0,6.0
paleozoic_marine,marine,5myr,57,Gastropoda,10,20,180,550,104,4.0,1.0,3.0,6.5
paleozoic_marine,marine,5myr,3,Trilobita,10,22,110,231,70,3.0,1.0,2.0,4.5
paleozoic_marine,marine,5myr,4,Trilobita,10,46,447,1153,236,4.0,1.0,3.0,6.5
paleozoic_marine,marine,5myr,5,Trilobita,10,50,501,1650,279,7.0,1.0,2.5,12.5
paleozoic_marine,marine,5myr,6,Trilobita,10,50,648,2520,318,6.0,1.0,2.0,8.5
paleozoic_marine,marine,5myr,7,Trilobita,10,67,622,2323,362,9.0,1.0,4.0,16.0
paleozoic_marine,marine,5myr,8,Trilobita,10,54,741,3170,337,6.5,1.0,2.0,10.5
paleozoic_marine,marine,5myr,9,Trilobita,10,53,1383,5236,496,12.0,2.0,7.0,26.0
paleozoic_marine,marine,5myr,10,Trilobita,10,27,341,1130,195,9.0,1.0,5.0,22.0
paleozoic_marine,marine,5myr,11,Trilobita,10,54,1087,3405,349,10.0,1.0,5.0,19.0
paleozoic_marine,marine,5myr,12,Trilobita,10,36,439,1460,181,5.5,1.0,2.5,9.0
paleozoic_marine,marine,5myr,13,Trilobita,10,54,913,3043,339,7.5,1.0,3.5,11.5
paleozoic_marine,marine,5myr,14,Trilobita,10,64,840,3203,300,7.0,2.0,4.0,8.5
paleozoic_marine,marine,5myr,15,Trilobita,10,56,643,2064,282,4.0,1.0,2.0,5.5
paleozoic_marine,marine,5myr,16,Trilobita,10,65,986,3447,332,12.0,2.0,5.0,18.0
paleozoic_marine,marine,5myr,17,Trilobita,10,52,1464,4396,319,12.5,2.0,7.0,24.5
paleozoic_marine,marine,5myr,18,Trilobita,10,56,869,2392,235,4.0,2.0,3.0,5.0
paleozoic_marine,marine,5myr,19,Trilobita,10,22,220,786,120,8.5,2.0,4.5,15.5
paleozoic_marine,marine,5myr,20,Trilobita,10,38,365,1232,146,8.0,2.0,3.0,11.0
paleozoic_marine,marine,5myr,21,Trilobita,10,41,296,1182,134,5.0,2.0,2.0,6.0
paleozoic_marine,marine,5myr,22,Trilobita,10,33,305,1149,149,10.0,2.0,3.0,17.0
paleozoic_marine,marine,5myr,23,Trilobita,10,24,87,225,53,1.5,1.0,1.0,2.0
paleozoic_marine,marine,5myr,24,Trilobita,10,36,158,541,99,4.0,1.0,2.0,5.5
paleozoic_marine,marine,5myr,25,Trilobita,10,25,238,1070,149,4.0,2.0,2.0,5.0
paleozoic_marine,marine,5myr,26,Trilobita,10,22,65,230,100,4.0,1.0,2.0,4.5
paleozoic_marine,marine,5myr,27,Trilobita,10,38,148,777,189,7.5,1.0,2.0,8.5
paleozoic_marine,marine,5myr,28,Trilobita,10,14,63,413,125,8.5,1.0,2.0,11.5
paleozoic_marine,marine,5myr,29,Trilobita,10,31,261,1008,169,3.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,30,Trilobita,10,28,527,904,78,2.0,1.0,3.5,4.5
paleozoic_marine,marine,5myr,31,Trilobita,10,14,44,86,33,2.5,1.0,2.0,2.5
paleozoic_marine,marine,5myr,32,Trilobita,10,13,48,76,34,2.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,33,Trilobita,10,16,79,173,46,2.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,34,Trilobita,10,12,54,103,36,3.5,1.0,4.0,6.0
paleozoic_marine,marine,5myr,35,Trilobita,10,14,131,395,57,8.0,2.0,9.0,15.0
paleozoic_marine,marine,5myr,36,Trilobita,10,15,122,348,61,9.0,1.0,4.0,14.0
paleozoic_marine,marine,5myr,37,Trilobita,10,20,93,336,80,3.5,1.0,2.0,5.5
paleozoic_marine,marine,5myr,38,Trilobita,10,10,31,73,26,3.5,1.0,2.0,5.0
paleozoic_marine,marine,5myr,39,Trilobita,10,15,94,171,59,2.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,40,Trilobita,10,12,63,158,55,2.5,1.0,1.5,2.5
paleozoic_marine,marine,5myr,41,Trilobita,10,13,83,96,12,1.0,1.0,3.0,4.0
paleozoic_marine,marine,5myr,42,Trilobita,10,9,25,26,8,1.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,43,Trilobita,10,9,26,26,7,1.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,45,Trilobita,10,7,36,47,10,1.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,47,Trilobita,10,7,35,50,8,2.0,1.0,6.0,6.0
paleozoic_marine,marine,5myr,48,Trilobita,10,10,24,35,14,1.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,49,Trilobita,10,10,14,14,7,1.0,1.0,1.0,1.0
paleozoic_marine,marine,5myr,50,Trilobita,10,9,23,29,8,1.0,1.5,1.0,2.0
paleozoic_marine,marine,5myr,51,Trilobita,10,12,50,70,15,1.0,1.0,1.0,1.0
paleozoic_marine,marine,5myr,53,Trilobita,10,13,64,130,19,1.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,54,Trilobita,10,16,29,54,16,2.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,55,Trilobita,10,9,36,43,15,2.0,1.0,3.0,3.0
paleozoic_marine,marine,5myr,56,Trilobita,10,12,25,33,10,1.5,1.0,2.0,3.0
paleozoic_marine,marine,5myr,57,Trilobita,10,6,39,44,7,1.5,1.0,4.5,5.0
paleozoic_marine,marine,5myr,11,Bivalvia,20,8,19,29,15,2.0,1.0,1.5,3.0
paleozoic_marine,marine,5myr,12,Bivalvia,20,8,32,98,42,4.5,1.0,3.0,8.0
paleozoic_marine,marine,5myr,13,Bivalvia,20,12,52,158,55,6.5,1.0,4.0,11.0
paleozoic_marine,marine,5myr,14,Bivalvia,20,21,207,406,63,5.0,1.0,3.0,8.0
paleozoic_marine,marine,5myr,15,Bivalvia,20,17,72,211,53,3.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,16,Bivalvia,20,25,194,453,78,2.0,1.0,1.0,3.0
paleozoic_marine,marine,5myr,17,Bivalvia,20,20,398,1437,95,4.0,2.0,1.5,5.0
paleozoic_marine,marine,5myr,18,Bivalvia,20,17,340,773,70,3.0,1.5,2.0,7.0
paleozoic_marine,marine,5myr,20,Bivalvia,20,16,99,279,66,5.5,1.0,2.5,7.0
paleozoic_marine,marine,5myr,21,Bivalvia,20,20,143,307,63,3.0,1.0,3.0,4.0
paleozoic_marine,marine,5myr,22,Bivalvia,20,21,170,650,97,4.0,1.0,3.0,5.0
paleozoic_marine,marine,5myr,23,Bivalvia,20,15,95,357,64,4.0,1.0,2.0,6.0
paleozoic_marine,marine,5myr,24,Bivalvia,20,17,81,343,64,8.0,2.0,3.0,11.0
paleozoic_marine,marine,5myr,25,Bivalvia,20,11,59,139,48,4.0,1.0,3.0,5.0
paleozoic_marine,marine,5myr,26,Bivalvia,20,16,75,199,65,6.5,1.0,3.5,8.5
paleozoic_marine,marine,5myr,27,Bivalvia,20,25,95,409,88,6.0,1.0,1.0,6.0
paleozoic_marine,marine,5myr,28,Bivalvia,20,7,53,233,63,4.0,1.0,2.0,4.0
paleozoic_marine,marine,5myr,29,Bivalvia,20,20,71,214,67,6.0,1.0,2.5,7.5
paleozoic_marine,marine,5myr,30,Bivalvia,20,19,869,2985,87,5.0,1.0,3.0,7.0
paleozoic_marine,marine,5myr,31,Bivalvia,20,12,46,112,47,4.0,1.0,1.0,5.0
paleozoic_marine,marine,5myr,32,Bivalvia,20,14,312,732,56,5.0,1.5,1.5,6.5
paleozoic_marine,marine,5myr,33,Bivalvia,20,9,40,103,36,5.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,34,Bivalvia,20,5,34,63,20,6.0,1.0,4.0,6.0
paleozoic_marine,marine,5myr,35,Bivalvia,20,8,63,222,46,5.5,1.0,4.0,11.5
paleozoic_marine,marine,5myr,36,Bivalvia,20,6,17,45,18,4.5,1.0,2.0,7.5
paleozoic_marine,marine,5myr,37,Bivalvia,20,9,26,69,34,4.0,1.0,2.0,4.0
paleozoic_marine,marine,5myr,38,Bivalvia,20,5,17,74,27,8.0,1.0,2.0,21.0
paleozoic_marine,marine,5myr,39,Bivalvia,20,12,101,383,74,6.0,1.0,4.5,17.5
paleozoic_marine,marine,5myr,40,Bivalvia,20,11,37,122,50,2.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,41,Bivalvia,20,7,203,511,78,15.0,1.0,8.0,19.0
paleozoic_marine,marine,5myr,42,Bivalvia,20,9,141,574,78,10.0,1.0,5.0,17.0
paleozoic_marine,marine,5myr,43,Bivalvia,20,11,99,330,56,7.0,2.0,6.0,21.0
paleozoic_marine,marine,5myr,44,Bivalvia,20,8,63,250,66,13.0,1.0,6.5,18.5
paleozoic_marine,marine,5myr,45,Bivalvia,20,18,131,541,88,5.5,1.0,2.0,6.5
paleozoic_marine,marine,5myr,46,Bivalvia,20,8,88,315,64,4.5,1.0,1.5,4.5
paleozoic_marine,marine,5myr,47,Bivalvia,20,7,194,806,75,3.0,1.0,1.0,3.0
paleozoic_marine,marine,5myr,48,Bivalvia,20,20,149,360,75,2.5,1.0,2.0,3.5
paleozoic_marine,marine,5myr,49,Bivalvia,20,25,232,605,84,6.0,2.0,6.0,11.0
paleozoic_marine,marine,5myr,50,Bivalvia,20,26,253,485,95,5.0,1.0,5.5,7.5
paleozoic_marine,marine,5myr,51,Bivalvia,20,26,509,1168,138,7.5,2.0,3.5,8.5
paleozoic_marine,marine,5myr,52,Bivalvia,20,10,21,28,19,2.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,53,Bivalvia,20,32,435,1165,138,5.5,1.0,3.5,9.5
paleozoic_marine,marine,5myr,54,Bivalvia,20,29,262,740,128,9.0,2.0,7.0,16.0
paleozoic_marine,marine,5myr,55,Bivalvia,20,23,204,563,115,9.0,2.0,6.0,13.0
paleozoic_marine,marine,5myr,56,Bivalvia,20,33,869,2375,168,11.0,2.0,11.0,23.0
paleozoic_marine,marine,5myr,57,Bivalvia,20,22,481,1453,139,7.0,2.0,6.0,13.5
paleozoic_marine,marine,5myr,2,Brachiopoda,20,11,61,129,20,2.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,3,Brachiopoda,20,23,220,532,41,3.0,2.0,2.0,5.0
paleozoic_marine,marine,5myr,4,Brachiopoda,20,25,433,965,67,4.0,2.0,4.0,9.0
paleozoic_marine,marine,5myr,5,Brachiopoda,20,26,295,609,72,5.0,1.0,5.5,9.0
paleozoic_marine,marine,5myr,6,Brachiopoda,20,20,127,412,57,3.0,1.0,2.5,5.0
paleozoic_marine,marine,5myr,7,Brachiopoda,20,24,236,527,68,5.5,1.0,4.0,7.0
paleozoic_marine,marine,5myr,8,Brachiopoda,20,19,200,390,52,3.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,9,Brachiopoda,20,25,372,735,82,6.0,1.0,6.0,9.0
paleozoic_marine,marine,5myr,10,Brachiopoda,20,12,88,154,30,4.5,1.0,5.0,14.0
paleozoic_marine,marine,5myr,11,Brachiopoda,20,31,372,842,153,7.0,1.0,5.0,17.0
paleozoic_marine,marine,5myr,12,Brachiopoda,20,22,171,457,98,6.0,1.0,6.0,9.5
paleozoic_marine,marine,5myr,13,Brachiopoda,20,28,840,2536,253,16.0,1.0,6.5,24.5
paleozoic_marine,marine,5myr,14,Brachiopoda,20,41,774,2711,311,13.0,2.0,6.0,32.0
paleozoic_marine,marine,5myr,15,Brachiopoda,20,35,510,1643,233,8.0,1.0,4.0,15.0
paleozoic_marine,marine,5myr,16,Brachiopoda,20,41,1487,6218,371,18.0,2.0,8.0,37.0
paleozoic_marine,marine,5myr,17,Brachiopoda,20,33,2515,9609,388,22.0,2.0,16.0,63.0
paleozoic_marine,marine,5myr,18,Brachiopoda,20,36,1651,7034,347,15.5,2.0,5.5,24.0
paleozoic_marine,marine,5myr,19,Brachiopoda,20,26,920,4308,266,14.5,2.0,5.0,30.0
paleozoic_marine,marine,5myr,20,Brachiopoda,20,33,685,3711,290,13.0,2.0,5.0,17.0
paleozoic_marine,marine,5myr,21,Brachiopoda,20,33,676,4875,328,15.0,2.0,4.0,20.0
paleozoic_marine,marine,5myr,22,Brachiopoda,20,34,621,4092,322,18.0,2.0,5.0,35.0
paleozoic_marine,marine,5myr,23,Brachiopoda,20,26,335,1888,193,10.0,1.0,4.0,15.0
paleozoic_marine,marine,5myr,24,Brachiopoda,20,32,437,3603,312,21.5,2.0,5.5,40.0
paleozoic_marine,marine,5myr,25,Brachiopoda,20,22,240,1888,311,20.5,1.0,3.5,27.5
paleozoic_marine,marine,5myr,26,Brachiopoda,20,32,220,1524,329,13.5,1.0,4.5,24.5
paleozoic_marine,marine,5myr,27,Brachiopoda,20,37,326,1885,308,14.0,1.0,4.0,19.0
paleozoic_marine,marine,5myr,28,Brachiopoda,20,20,169,695,186,7.0,1.0,2.0,9.0
paleozoic_marine,marine,5myr,29,Brachiopoda,20,32,476,2689,354,18.5,1.0,5.0,26.5
paleozoic_marine,marine,5myr,30,Brachiopoda,20,32,1783,8925,272,14.5,2.0,7.0,28.0
paleozoic_marine,marine,5myr,31,Brachiopoda,20,20,216,893,154,10.5,1.0,2.5,16.5
paleozoic_marine,marine,5myr,32,Brachiopoda,20,25,948,3539,188,16.0,2.0,6.0,36.0
paleozoic_marine,marine,5myr,33,Brachiopoda,20,20,126,645,158,15.5,1.0,2.0,23.5
paleozoic_marine,marine,5myr,34,Brachiopoda,20,18,232,1279,135,7.5,1.0,3.5,10.5
paleozoic_marine,marine,5myr,35,Brachiopoda,20,12,168,815,118,20.0,1.0,14.0,70.0
paleozoic_marine,marine,5myr,36,Brachiopoda,20,7,89,716,131,29.0,1.0,6.0,74.0
paleozoic_marine,marine,5myr,37,Brachiopoda,20,19,283,1774,187,19.0,2.0,5.0,24.0
paleozoic_marine,marine,5myr,38,Brachiopoda,20,8,62,352,88,15.5,1.0,2.0,23.0
paleozoic_marine,marine,5myr,39,Brachiopoda,20,17,296,1714,156,17.0,2.0,6.0,31.0
paleozoic_marine,marine,5myr,40,Brachiopoda,20,19,118,794,150,4.0,1.0,2.0,7.0
paleozoic_marine,marine,5myr,41,Brachiopoda,20,11,411,2139,145,30.0,1.0,7.0,35.0
paleozoic_marine,marine,5myr,42,Brachiopoda,20,15,242,941,111,9.0,1.0,1.0,9.0
paleozoic_marine,marine,5myr,43,Brachiopoda,20,16,200,855,123,11.5,1.0,7.0,20.5
paleozoic_marine,marine,5myr,44,Brachiopoda,20,9,53,250,91,11.0,1.0,4.0,17.0
paleozoic_marine,marine,5myr,45,Brachiopoda,20,26,314,1565,161,7.5,1.0,3.5,10.5
paleozoic_marine,marine,5myr,46,Brachiopoda,20,13,210,953,84,5.0,1.0,3.0,6.0
paleozoic_marine,marine,5myr,47,Brachiopoda,20,11,323,2135,166,18.0,1.0,7.0,28.0
paleozoic_marine,marine,5myr,48,Brachiopoda,20,28,566,2714,269,14.0,2.0,8.5,20.5
paleozoic_marine,marine,5myr,49,Brachiopoda,20,36,892,2600,296,15.0,2.0,10.0,31.5
paleozoic_marine,marine,5myr,50,Brachiopoda,20,30,1105,3751,368,24.5,1.0,13.0,52.0
paleozoic_marine,marine,5myr,51,Brachiopoda,20,35,1367,7666,444,16.0,1.0,7.0,28.0
paleozoic_marine,marine,5myr,52,Brachiopoda,20,17,58,192,88,5.0,1.0,3.0,5.0
paleozoic_marine,marine,5myr,53,Brachiopoda,20,39,1252,7019,412,15.0,1.0,14.0,45.0
paleozoic_marine,marine,5myr,54,Brachiopoda,20,40,1136,5361,389,18.5,2.0,8.5,38.5
paleozoic_marine,marine,5myr,55,Brachiopoda,20,35,720,3947,372,15.0,2.0,10.0,33.0
paleozoic_marine,marine,5myr,56,Brachiopoda,20,32,2383,11960,379,27.0,2.0,24.0,82.0
paleozoic_marine,marine,5myr,57,Brachiopoda,20,22,1283,6180,305,20.5,1.0,13.0,40.5
paleozoic_marine,marine,5myr,11,Cephalopoda,20,19,212,567,107,5.0,1.0,5.0,10.0
paleozoic_marine,marine,5myr,12,Cephalopoda,20,15,206,471,92,5.0,1.0,4.0,8.0
paleozoic_marine,marine,5myr,13,Cephalopoda,20,23,187,495,126,5.0,1.0,4.0,10.0
paleozoic_marine,marine,5myr,14,Cephalopoda,20,27,156,346,100,4.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,15,Cephalopoda,20,22,181,472,91,3.5,2.0,2.0,4.0
paleozoic_marine,marine,5myr,16,Cephalopoda,20,25,235,476,87,5.0,1.0,2.0,7.0
paleozoic_marine,marine,5myr,17,Cephalopoda,20,24,335,1468,150,3.0,1.0,2.5,3.0
paleozoic_marine,marine,5myr,18,Cephalopoda,20,11,195,734,110,9.0,1.0,3.0,13.0
paleozoic_marine,marine,5myr,19,Cephalopoda,20,8,43,74,29,2.5,1.0,2.5,5.0
paleozoic_marine,marine,5myr,20,Cephalopoda,20,17,100,301,90,2.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,21,Cephalopoda,20,18,118,209,47,2.0,1.0,2.0,4.0
paleozoic_marine,marine,5myr,22,Cephalopoda,20,17,109,264,63,2.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,23,Cephalopoda,20,9,52,140,47,6.0,1.0,3.0,12.0
paleozoic_marine,marine,5myr,24,Cephalopoda,20,9,25,56,25,2.0,1.0,3.0,4.0
paleozoic_marine,marine,5myr,25,Cephalopoda,20,5,22,130,41,3.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,26,Cephalopoda,20,11,61,151,51,1.0,1.0,1.0,1.0
paleozoic_marine,marine,5myr,27,Cephalopoda,20,18,63,173,52,2.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,28,Cephalopoda,20,9,76,234,53,4.0,1.0,4.0,8.0
paleozoic_marine,marine,5myr,29,Cephalopoda,20,15,151,542,55,3.0,2.0,3.0,7.0
paleozoic_marine,marine,5myr,30,Cephalopoda,20,16,223,339,51,3.5,1.0,2.5,4.0
paleozoic_marine,marine,5myr,31,Cephalopoda,20,10,103,335,49,8.0,1.0,7.0,20.5
paleozoic_marine,marine,5myr,32,Cephalopoda,20,10,133,399,38,3.5,1.0,6.5,9.0
paleozoic_marine,marine,5myr,33,Cephalopoda,20,12,207,721,67,10.0,1.0,8.0,28.5
paleozoic_marine,marine,5myr,34,Cephalopoda,20,13,231,645,89,7.0,1.0,7.0,22.0
paleozoic_marine,marine,5myr,35,Cephalopoda,20,15,273,647,71,3.0,2.0,4.0,8.0
paleozoic_marine,marine,5myr,36,Cephalopoda,20,8,30,158,35,5.5,1.0,3.0,13.0
paleozoic_marine,marine,5myr,37,Cephalopoda,20,14,138,611,63,3.5,1.0,3.0,6.5
paleozoic_marine,marine,5myr,39,Cephalopoda,20,12,45,155,63,4.5,1.0,2.0,5.0
paleozoic_marine,marine,5myr,40,Cephalopoda,20,12,116,376,72,8.5,1.0,7.5,20.0
paleozoic_marine,marine,5myr,41,Cephalopoda,20,9,209,569,76,12.0,1.0,14.0,39.0
paleozoic_marine,marine,5myr,42,Cephalopoda,20,16,365,1588,126,6.0,1.5,6.5,11.0
paleozoic_marine,marine,5myr,43,Cephalopoda,20,16,242,1117,103,5.5,1.0,4.5,11.0
paleozoic_marine,marine,5myr,44,Cephalopoda,20,11,30,48,16,1.0,1.0,2.0,2.0
paleozoic_marine,marine,5myr,45,Cephalopoda,20,13,197,492,76,10.0,2.0,3.0,11.0
paleozoic_marine,marine,5myr,46,Cephalopoda,20,7,89,187,57,4.0,1.0,3.0,6.0
paleozoic_marine,marine,5myr,47,Cephalopoda,20,5,183,904,67,23.0,1.0,10.0,41.0
paleozoic_marine,marine,5myr,48,Cephalopoda,20,14,81,290,71,5.0,1.0,2.5,6.0
paleozoic_marine,marine,5myr,49,Cephalopoda,20,17,86,198,67,4.0,1.0,2.0,7.0
paleozoic_marine,marine,5myr,50,Cephalopoda,20,21,236,896,115,5.0,1.0,3.0,7.0
paleozoic_marine,marine,5myr,51,Cephalopoda,20,19,390,1186,115,4.0,1.0,5.0,7.0
paleozoic_marine,marine,5myr,53,Cephalopoda,20,28,211,521,108,3.5,1.0,4.0,6.5
paleozoic_marine,marine,5myr,54,Cephalopoda,20,19,134,305,68,4.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,55,Cephalopoda,20,10,82,158,48,8.0,1.0,8.0,14.0
paleozoic_marine,marine,5myr,56,Cephalopoda,20,21,362,959,147,6.0,1.0,5.0,13.0
paleozoic_marine,marine,5myr,57,Cephalopoda,20,15,658,1783,128,9.0,1.0,10.0,31.0
paleozoic_marine,marine,5myr,12,Crinoidea,20,5,9,11,10,2.0,1.0,1.0,2.0
paleozoic_marine,marine,5myr,14,Crinoidea,20,11,25,73,38,1.0,1.0,1.0,1.0
paleozoic_marine,marine,5myr,15,Crinoidea,20,7,9,16,13,1.0,1.0,1.0,1.0
paleozoic_marine,marine,5myr,16,Crinoidea,20,10,82,174,49,5.0,1.0,1.5,5.5
paleozoic_marine,marine,5myr,17,Crinoidea,20,13,489,1372,91,3.0,1.0,3.0,3.0
paleozoic_marine,marine,5myr,18,Crinoidea,20,10,192,319,54,3.0,1.0,2.0,3.0
paleozoic_marine,marine,5myr,19,Crinoidea,20,7,65,134,50,4.0,1.0,5.0,8.0
paleozoic_marine,marine,5myr,20,Crinoidea,20,9,90,346,98,3.0,1.0,3.0,5.0
paleozoic_marine,marine,5myr,21,Crinoidea,20,13,96,528,95,4.0,1.0,2.0,10.0
paleozoic_marine,marine,5myr,22,Crinoidea,20,9,47,238,70,8.0,1.0,2.0,12.0
paleozoic_marine,marine,5myr,23,Crinoidea,20,12,52,113,57,2.0,1.0,2.0,5.0
paleozoic_marine,marine,5myr,24,Crinoidea,20,13,56,210,78,5.0,1.0,3.0,8.0
paleozoic_marine,marine,5myr,25,Crinoidea,20,8,22,75,44,3.0,1.0,1.0,4.5
paleozoic_marine,marine,5myr,26,Crinoidea,20,12,26,132,58,2.0,1.0,2.0,3.5
paleozoic_marine,marine,5myr,27,Crinoidea,20,14,33,64,33,2.5,1.0,2.5,3.0
paleozoic_marine,marine,5myr,28,Crinoidea,20,7,21,50,31,3.0,1.0,3.0,4.0
paleozoic_marine,marine,5myr,29,Crinoidea,20,11,26,45,31,3.0,1.0,1.0,4.0
paleozoic_marine,marine,5myr,30,Crinoidea,20,13,126,254,60,1.0,1.0,1.0,1.0
paleozoic_marine,marine,5myr,31,Crinoidea,20,5,7,27,18,4.0,1.0,1.0,4.0
paleozoic_marine,marine,5myr,34,Crinoidea,20,8,36,164,46,3.5,1.0,3.0,6.5
paleozoic_marine,marine,5myr,36,Crinoidea,20,8,20,161,73,11.5,1.0,1.0,16.0
paleozoic_marine,marine,5myr,37,Crinoidea,20,6,24,102,48,8.5,1.0,3.0,12.0
paleozoic_marine,marine,5myr,39,Crinoidea,20,7,139,839,76,12.0,2.0,7.0,19.0
paleozoic_marine,marine,5myr,43,Crinoidea,20,5,55,208,62,4.0,1.0,2.0,8.0
paleozoic_marine,marine,5myr,45,Crinoidea,20,7,21,54,28,4.0,1.0,2.0,5.0
