system,realm,geological_period,clade,taxonomic_level,spatial_resolution,n_sites,n_collections,n_occurrences,gamma,median_alpha,pool_fraction,sampling_fraction,temporal_aggregation,beta_metric,beta_value,distance_decay_model,distance_decay_slope,replicate,analysis_version,time_bin,time_start_ma,time_end_ma,duration_myr
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,10,,,19,2.0,1.0,1.0,stage,jaccard,0.9516666666666668,ols_jaccard_km,4.311498674765134e-06,0,paleo_v1,Tremadocian,486.85,477.1,9.75
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,10,,,19,2.0,1.0,1.0,stage,sorensen,0.9273176206509539,ols_jaccard_km,,0,paleo_v1,Tremadocian,486.85,477.1,9.75
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,10,,,19,2.0,1.0,1.0,stage,turnover,0.8592592592592594,ols_jaccard_km,,0,paleo_v1,Tremadocian,486.85,477.1,9.75
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,10,,,19,2.0,1.0,1.0,stage,nestedness,0.06805836139169473,ols_jaccard_km,,0,paleo_v1,Tremadocian,486.85,477.1,9.75
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,27,,,101,4.0,1.0,1.0,stage,jaccard,0.9455400321420037,ols_jaccard_km,3.840807525766696e-06,0,paleo_v1,Visean,346.7,330.3,16.399999999999977
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,27,,,101,4.0,1.0,1.0,stage,sorensen,0.9063728126612939,ols_jaccard_km,,0,paleo_v1,Visean,346.7,330.3,16.399999999999977
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,27,,,101,4.0,1.0,1.0,stage,turnover,0.7654509621389962,ols_jaccard_km,,0,paleo_v1,Visean,346.7,330.3,16.399999999999977
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,27,,,101,4.0,1.0,1.0,stage,nestedness,0.1409218505222974,ols_jaccard_km,,0,paleo_v1,Visean,346.7,330.3,16.399999999999977
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,34,,,124,6.5,1.0,1.0,stage,jaccard,0.966011576005331,ols_jaccard_km,2.292908152393897e-06,0,paleo_v1,Wordian,266.9,264.28,2.6200000000000045
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,34,,,124,6.5,1.0,1.0,stage,sorensen,0.9409528981336082,ols_jaccard_km,,0,paleo_v1,Wordian,266.9,264.28,2.6200000000000045
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,34,,,124,6.5,1.0,1.0,stage,turnover,0.8805470694965957,ols_jaccard_km,,0,paleo_v1,Wordian,266.9,264.28,2.6200000000000045
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,34,,,124,6.5,1.0,1.0,stage,nestedness,0.06040582863701269,ols_jaccard_km,,0,paleo_v1,Wordian,266.9,264.28,2.6200000000000045
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,49,,,172,9.0,1.0,1.0,stage,jaccard,0.9477070716029166,ols_jaccard_km,5.089292185212981e-06,0,paleo_v1,Wuchiapingian,259.857,254.14,5.717000000000041
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,49,,,172,9.0,1.0,1.0,stage,sorensen,0.9113102551549187,ols_jaccard_km,,0,paleo_v1,Wuchiapingian,259.857,254.14,5.717000000000041
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,49,,,172,9.0,1.0,1.0,stage,turnover,0.7882131496307874,ols_jaccard_km,,0,paleo_v1,Wuchiapingian,259.857,254.14,5.717000000000041
paleozoic_marine,marine,Paleozoic,Bivalvia,genus,10,49,,,172,9.0,1.0,1.0,stage,nestedness,0.12309710552413126,ols_jaccard_km,,0,paleo_v1,Wuchiapingian,259.857,254.14,5.717000000000041
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,26,,,188,7.5,1.0,1.0,stage,jaccard,0.9604411217007554,ols_jaccard_km,2.6133811741414527e-06,0,paleo_v1,Aeronian,440.5,438.6,1.8999999999999773
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,26,,,188,7.5,1.0,1.0,stage,sorensen,0.9300869516309985,ols_jaccard_km,,0,paleo_v1,Aeronian,440.5,438.6,1.8999999999999773
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,26,,,188,7.5,1.0,1.0,stage,turnover,0.8027325457949845,ols_jaccard_km,,0,paleo_v1,Aeronian,440.5,438.6,1.8999999999999773
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,26,,,188,7.5,1.0,1.0,stage,nestedness,0.12735440583601407,ols_jaccard_km,,0,paleo_v1,Aeronian,440.5,438.6,1.8999999999999773
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,369,12.5,1.0,1.0,stage,jaccard,0.966563372964765,ols_jaccard_km,2.311555990819423e-06,0,paleo_v1,Artinskian,290.1,283.3,6.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,369,12.5,1.0,1.0,stage,sorensen,0.939652396069535,ols_jaccard_km,,0,paleo_v1,Artinskian,290.1,283.3,6.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,369,12.5,1.0,1.0,stage,turnover,0.8692963470316477,ols_jaccard_km,,0,paleo_v1,Artinskian,290.1,283.3,6.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,369,12.5,1.0,1.0,stage,nestedness,0.07035604903788716,ols_jaccard_km,,0,paleo_v1,Artinskian,290.1,283.3,6.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,43,,,270,8.0,1.0,1.0,stage,jaccard,0.9661442227243067,ols_jaccard_km,1.487035274824732e-06,0,paleo_v1,Asselian,298.9,293.52,5.379999999999996
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,43,,,270,8.0,1.0,1.0,stage,sorensen,0.9395585239282248,ols_jaccard_km,,0,paleo_v1,Asselian,298.9,293.52,5.379999999999996
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,43,,,270,8.0,1.0,1.0,stage,turnover,0.8422826876546259,ols_jaccard_km,,0,paleo_v1,Asselian,298.9,293.52,5.379999999999996
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,43,,,270,8.0,1.0,1.0,stage,nestedness,0.09727583627359877,ols_jaccard_km,,0,paleo_v1,Asselian,298.9,293.52,5.379999999999996
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,30,,,133,8.0,1.0,1.0,stage,jaccard,0.9479079754687751,ols_jaccard_km,8.164806228039342e-06,0,paleo_v1,Bashkirian,323.4,315.2,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,30,,,133,8.0,1.0,1.0,stage,sorensen,0.9131706115261508,ols_jaccard_km,,0,paleo_v1,Bashkirian,323.4,315.2,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,30,,,133,8.0,1.0,1.0,stage,turnover,0.8324054858131611,ols_jaccard_km,,0,paleo_v1,Bashkirian,323.4,315.2,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,30,,,133,8.0,1.0,1.0,stage,nestedness,0.08076512571298973,ols_jaccard_km,,0,paleo_v1,Bashkirian,323.4,315.2,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,371,8.0,1.0,1.0,stage,jaccard,0.9669864443078849,ols_jaccard_km,3.957243903517746e-06,0,paleo_v1,Capitanian,264.28,259.857,4.422999999999945
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,371,8.0,1.0,1.0,stage,sorensen,0.9417082919661384,ols_jaccard_km,,0,paleo_v1,Capitanian,264.28,259.857,4.422999999999945
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,371,8.0,1.0,1.0,stage,turnover,0.843557750859808,ols_jaccard_km,,0,paleo_v1,Capitanian,264.28,259.857,4.422999999999945
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,50,,,371,8.0,1.0,1.0,stage,nestedness,0.09815054110633045,ols_jaccard_km,,0,paleo_v1,Capitanian,264.28,259.857,4.422999999999945
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,33,,,305,17.0,1.0,1.0,stage,jaccard,0.936967865262358,ols_jaccard_km,1.1140624156437214e-05,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,33,,,305,17.0,1.0,1.0,stage,sorensen,0.892240917339862,ols_jaccard_km,,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,33,,,305,17.0,1.0,1.0,stage,turnover,0.7432752328590732,ols_jaccard_km,,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,33,,,305,17.0,1.0,1.0,stage,nestedness,0.14896568448078878,ols_jaccard_km,,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,19,,,148,6.0,1.0,1.0,stage,jaccard,0.9797965673715429,ols_jaccard_km,1.290223645685625e-06,0,paleo_v1,Dapingian,471.3,469.4,1.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,19,,,148,6.0,1.0,1.0,stage,sorensen,0.9627755897718036,ols_jaccard_km,,0,paleo_v1,Dapingian,471.3,469.4,1.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,19,,,148,6.0,1.0,1.0,stage,turnover,0.8982721784579369,ols_jaccard_km,,0,paleo_v1,Dapingian,471.3,469.4,1.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,19,,,148,6.0,1.0,1.0,stage,nestedness,0.06450341131386654,ols_jaccard_km,,0,paleo_v1,Dapingian,471.3,469.4,1.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,80,,,392,8.5,1.0,1.0,stage,jaccard,0.9681004387187082,ols_jaccard_km,3.671845891755659e-06,0,paleo_v1,Darriwilian,469.4,458.2,11.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,80,,,392,8.5,1.0,1.0,stage,sorensen,0.9453952803621244,ols_jaccard_km,,0,paleo_v1,Darriwilian,469.4,458.2,11.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,80,,,392,8.5,1.0,1.0,stage,turnover,0.8607581610422306,ols_jaccard_km,,0,paleo_v1,Darriwilian,469.4,458.2,11.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,80,,,392,8.5,1.0,1.0,stage,nestedness,0.08463711931989384,ols_jaccard_km,,0,paleo_v1,Darriwilian,469.4,458.2,11.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,74,4.0,1.0,1.0,stage,jaccard,0.9389687693851713,ols_jaccard_km,3.7738628433521933e-06,0,paleo_v1,Drumian,504.5,500.5,4.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,74,4.0,1.0,1.0,stage,sorensen,0.900175164674853,ols_jaccard_km,,0,paleo_v1,Drumian,504.5,500.5,4.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,74,4.0,1.0,1.0,stage,turnover,0.7918600167339663,ols_jaccard_km,,0,paleo_v1,Drumian,504.5,500.5,4.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,74,4.0,1.0,1.0,stage,nestedness,0.1083151479408867,ols_jaccard_km,,0,paleo_v1,Drumian,504.5,500.5,4.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,39,,,329,12.0,1.0,1.0,stage,jaccard,0.9615786651362304,ols_jaccard_km,3.350438561896473e-06,0,paleo_v1,Eifelian,393.47,387.95,5.520000000000039
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,39,,,329,12.0,1.0,1.0,stage,sorensen,0.9312780425676166,ols_jaccard_km,,0,paleo_v1,Eifelian,393.47,387.95,5.520000000000039
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,39,,,329,12.0,1.0,1.0,stage,turnover,0.8362253726535047,ols_jaccard_km,,0,paleo_v1,Eifelian,393.47,387.95,5.520000000000039
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,39,,,329,12.0,1.0,1.0,stage,nestedness,0.09505266991411192,ols_jaccard_km,,0,paleo_v1,Eifelian,393.47,387.95,5.520000000000039
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,86,,,482,9.0,1.0,1.0,stage,jaccard,0.9588125530182289,ols_jaccard_km,5.389846316089725e-06,0,paleo_v1,Emsian,410.62,393.47,17.149999999999977
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,86,,,482,9.0,1.0,1.0,stage,sorensen,0.9315807921729756,ols_jaccard_km,,0,paleo_v1,Emsian,410.62,393.47,17.149999999999977
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,86,,,482,9.0,1.0,1.0,stage,turnover,0.8439906807237716,ols_jaccard_km,,0,paleo_v1,Emsian,410.62,393.47,17.149999999999977
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,86,,,482,9.0,1.0,1.0,stage,nestedness,0.08759011144920399,ols_jaccard_km,,0,paleo_v1,Emsian,410.62,393.47,17.149999999999977
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,217,11.0,1.0,1.0,stage,jaccard,0.9384300182982063,ols_jaccard_km,3.6363287836044822e-06,0,paleo_v1,Famennian,372.15,358.86,13.289999999999964
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,217,11.0,1.0,1.0,stage,sorensen,0.892615951275089,ols_jaccard_km,,0,paleo_v1,Famennian,372.15,358.86,13.289999999999964
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,217,11.0,1.0,1.0,stage,turnover,0.7914315603704609,ols_jaccard_km,,0,paleo_v1,Famennian,372.15,358.86,13.289999999999964
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,217,11.0,1.0,1.0,stage,nestedness,0.10118439090462808,ols_jaccard_km,,0,paleo_v1,Famennian,372.15,358.86,13.289999999999964
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,47,,,213,6.0,1.0,1.0,stage,jaccard,0.9631268608319079,ols_jaccard_km,2.889869207596699e-06,0,paleo_v1,Floian,477.1,471.3,5.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,47,,,213,6.0,1.0,1.0,stage,sorensen,0.9373386469468524,ols_jaccard_km,,0,paleo_v1,Floian,477.1,471.3,5.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,47,,,213,6.0,1.0,1.0,stage,turnover,0.8384183213022253,ols_jaccard_km,,0,paleo_v1,Floian,477.1,471.3,5.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,47,,,213,6.0,1.0,1.0,stage,nestedness,0.09892032564462741,ols_jaccard_km,,0,paleo_v1,Floian,477.1,471.3,5.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,228,13.5,1.0,1.0,stage,jaccard,0.9221228311759643,ols_jaccard_km,3.8022382720307203e-06,0,paleo_v1,Frasnian,382.31,372.15,10.160000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,228,13.5,1.0,1.0,stage,sorensen,0.8668215305198602,ols_jaccard_km,,0,paleo_v1,Frasnian,382.31,372.15,10.160000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,228,13.5,1.0,1.0,stage,turnover,0.6931552362751429,ols_jaccard_km,,0,paleo_v1,Frasnian,382.31,372.15,10.160000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,228,13.5,1.0,1.0,stage,nestedness,0.17366629424471733,ols_jaccard_km,,0,paleo_v1,Frasnian,382.31,372.15,10.160000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,52,,,277,10.0,1.0,1.0,stage,jaccard,0.9381233948270705,ols_jaccard_km,3.917944030166378e-06,0,paleo_v1,Givetian,387.95,382.31,5.639999999999986
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,52,,,277,10.0,1.0,1.0,stage,sorensen,0.8947227166612889,ols_jaccard_km,,0,paleo_v1,Givetian,387.95,382.31,5.639999999999986
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,52,,,277,10.0,1.0,1.0,stage,turnover,0.759179127918812,ols_jaccard_km,,0,paleo_v1,Givetian,387.95,382.31,5.639999999999986
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,52,,,277,10.0,1.0,1.0,stage,nestedness,0.13554358874247682,ols_jaccard_km,,0,paleo_v1,Givetian,387.95,382.31,5.639999999999986
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,15,,,147,13.0,1.0,1.0,stage,jaccard,0.9370795095902981,ols_jaccard_km,3.673288218615011e-06,0,paleo_v1,Gorstian,426.7,425.0,1.6999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,15,,,147,13.0,1.0,1.0,stage,sorensen,0.8901084754507113,ols_jaccard_km,,0,paleo_v1,Gorstian,426.7,425.0,1.6999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,15,,,147,13.0,1.0,1.0,stage,turnover,0.7739975764038581,ols_jaccard_km,,0,paleo_v1,Gorstian,426.7,425.0,1.6999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,15,,,147,13.0,1.0,1.0,stage,nestedness,0.11611089904685325,ols_jaccard_km,,0,paleo_v1,Gorstian,426.7,425.0,1.6999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,9,,,25,3.0,1.0,1.0,stage,jaccard,0.933862433862434,ols_jaccard_km,-4.299933543075367e-06,0,paleo_v1,Guzhangian,500.5,497.0,3.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,9,,,25,3.0,1.0,1.0,stage,sorensen,0.8948743386243387,ols_jaccard_km,,0,paleo_v1,Guzhangian,500.5,497.0,3.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,9,,,25,3.0,1.0,1.0,stage,turnover,0.826388888888889,ols_jaccard_km,,0,paleo_v1,Guzhangian,500.5,497.0,3.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,9,,,25,3.0,1.0,1.0,stage,nestedness,0.06848544973544973,ols_jaccard_km,,0,paleo_v1,Guzhangian,500.5,497.0,3.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,17,,,162,16.0,1.0,1.0,stage,jaccard,0.9277506324087331,ols_jaccard_km,7.056384092669964e-06,0,paleo_v1,Gzhelian,303.7,298.9,4.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,17,,,162,16.0,1.0,1.0,stage,sorensen,0.8817073754807143,ols_jaccard_km,,0,paleo_v1,Gzhelian,303.7,298.9,4.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,17,,,162,16.0,1.0,1.0,stage,turnover,0.7505148176506686,ols_jaccard_km,,0,paleo_v1,Gzhelian,303.7,298.9,4.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,17,,,162,16.0,1.0,1.0,stage,nestedness,0.13119255783004574,ols_jaccard_km,,0,paleo_v1,Gzhelian,303.7,298.9,4.800000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,34,,,176,10.0,1.0,1.0,stage,jaccard,0.9162699664512662,ols_jaccard_km,4.160995246181936e-06,0,paleo_v1,Hirnantian,445.2,443.1,2.099999999999966
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,34,,,176,10.0,1.0,1.0,stage,sorensen,0.8582755206927878,ols_jaccard_km,,0,paleo_v1,Hirnantian,445.2,443.1,2.099999999999966
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,34,,,176,10.0,1.0,1.0,stage,turnover,0.6869822627484459,ols_jaccard_km,,0,paleo_v1,Hirnantian,445.2,443.1,2.099999999999966
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,34,,,176,10.0,1.0,1.0,stage,nestedness,0.17129325794434191,ols_jaccard_km,,0,paleo_v1,Hirnantian,445.2,443.1,2.099999999999966
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,46,,,309,10.5,1.0,1.0,stage,jaccard,0.9347621190223515,ols_jaccard_km,5.927464019485153e-06,0,paleo_v1,Homerian,430.6,426.7,3.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,46,,,309,10.5,1.0,1.0,stage,sorensen,0.8878903949977138,ols_jaccard_km,,0,paleo_v1,Homerian,430.6,426.7,3.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,46,,,309,10.5,1.0,1.0,stage,turnover,0.7281280424891065,ols_jaccard_km,,0,paleo_v1,Homerian,430.6,426.7,3.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,46,,,309,10.5,1.0,1.0,stage,nestedness,0.15976235250860746,ols_jaccard_km,,0,paleo_v1,Homerian,430.6,426.7,3.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,36,,,79,3.5,1.0,1.0,stage,jaccard,0.9255643231167383,ols_jaccard_km,8.532553268868874e-07,0,paleo_v1,Jiangshanian,494.2,491.0,3.1999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,36,,,79,3.5,1.0,1.0,stage,sorensen,0.8835796305831752,ols_jaccard_km,,0,paleo_v1,Jiangshanian,494.2,491.0,3.1999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,36,,,79,3.5,1.0,1.0,stage,turnover,0.7647146265913775,ols_jaccard_km,,0,paleo_v1,Jiangshanian,494.2,491.0,3.1999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,36,,,79,3.5,1.0,1.0,stage,nestedness,0.11886500399179814,ols_jaccard_km,,0,paleo_v1,Jiangshanian,494.2,491.0,3.1999999999999886
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,21,,,74,4.0,1.0,1.0,stage,jaccard,0.9455235061198505,ols_jaccard_km,1.5086917737986565e-05,0,paleo_v1,Kasimovian,307.0,303.7,3.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,21,,,74,4.0,1.0,1.0,stage,sorensen,0.9117166369746601,ols_jaccard_km,,0,paleo_v1,Kasimovian,307.0,303.7,3.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,21,,,74,4.0,1.0,1.0,stage,turnover,0.8134702598988313,ols_jaccard_km,,0,paleo_v1,Kasimovian,307.0,303.7,3.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,21,,,74,4.0,1.0,1.0,stage,nestedness,0.09824637707582873,ols_jaccard_km,,0,paleo_v1,Kasimovian,307.0,303.7,3.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,72,,,445,16.0,1.0,1.0,stage,jaccard,0.9387850782832818,ols_jaccard_km,5.393607269956776e-06,0,paleo_v1,Katian,452.8,445.2,7.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,72,,,445,16.0,1.0,1.0,stage,sorensen,0.8938736456016725,ols_jaccard_km,,0,paleo_v1,Katian,452.8,445.2,7.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,72,,,445,16.0,1.0,1.0,stage,turnover,0.7493664736352845,ols_jaccard_km,,0,paleo_v1,Katian,452.8,445.2,7.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,72,,,445,16.0,1.0,1.0,stage,nestedness,0.1445071719663879,ols_jaccard_km,,0,paleo_v1,Katian,452.8,445.2,7.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,64,,,454,12.0,1.0,1.0,stage,jaccard,0.9686083807015488,ols_jaccard_km,2.5324727052465686e-06,0,paleo_v1,Kungurian,283.3,274.4,8.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,64,,,454,12.0,1.0,1.0,stage,sorensen,0.943196409634423,ols_jaccard_km,,0,paleo_v1,Kungurian,283.3,274.4,8.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,64,,,454,12.0,1.0,1.0,stage,turnover,0.850504587917212,ols_jaccard_km,,0,paleo_v1,Kungurian,283.3,274.4,8.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,64,,,454,12.0,1.0,1.0,stage,nestedness,0.09269182171721102,ols_jaccard_km,,0,paleo_v1,Kungurian,283.3,274.4,8.900000000000034
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,313,19.0,1.0,1.0,stage,jaccard,0.9241188010632606,ols_jaccard_km,2.4751190850795338e-06,0,paleo_v1,Lochkovian,419.62,413.02,6.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,313,19.0,1.0,1.0,stage,sorensen,0.8683823585452951,ols_jaccard_km,,0,paleo_v1,Lochkovian,419.62,413.02,6.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,313,19.0,1.0,1.0,stage,turnover,0.7539962674311426,ols_jaccard_km,,0,paleo_v1,Lochkovian,419.62,413.02,6.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,48,,,313,19.0,1.0,1.0,stage,nestedness,0.11438609111415265,ols_jaccard_km,,0,paleo_v1,Lochkovian,419.62,413.02,6.600000000000023
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,49,,,276,11.0,1.0,1.0,stage,jaccard,0.944905301823451,ols_jaccard_km,3.0135892146652803e-06,0,paleo_v1,Ludfordian,425.0,422.7,2.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,49,,,276,11.0,1.0,1.0,stage,sorensen,0.9032107032164022,ols_jaccard_km,,0,paleo_v1,Ludfordian,425.0,422.7,2.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,49,,,276,11.0,1.0,1.0,stage,turnover,0.7874980281387728,ols_jaccard_km,,0,paleo_v1,Ludfordian,425.0,422.7,2.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,49,,,276,11.0,1.0,1.0,stage,nestedness,0.11571267507762928,ols_jaccard_km,,0,paleo_v1,Ludfordian,425.0,422.7,2.300000000000012
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,177,10.0,1.0,1.0,stage,jaccard,0.9386862361087982,ols_jaccard_km,4.333418479914324e-06,0,paleo_v1,Moscovian,315.2,307.0,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,177,10.0,1.0,1.0,stage,sorensen,0.8919020180536767,ols_jaccard_km,,0,paleo_v1,Moscovian,315.2,307.0,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,177,10.0,1.0,1.0,stage,turnover,0.8095965863558613,ols_jaccard_km,,0,paleo_v1,Moscovian,315.2,307.0,8.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,35,,,177,10.0,1.0,1.0,stage,nestedness,0.08230543169781547,ols_jaccard_km,,0,paleo_v1,Moscovian,315.2,307.0,8.199999999999989
