iso3_o,iso3_d,gdp_o,gdp_d,dist,tradeflow_baci
DEU,LBY,3888326788.627,69252306.372,2183,484829.432
DEU,LCA,3888326788.627,2118791.548,7729,4497.291
DEU,LKA,3888326788.627,83902574.443,7815,369930.674
DEU,LSO,3888326788.627,2451257.579,9169,2163.11
DEU,LTU,3888326788.627,54697379.017,821,3795614.633
DEU,LUX,3888326788.627,70195715.496,604,5960123.375
DEU,LVA,3888326788.627,34308783.825,845,1748399.664
DEU,MAC,3888326788.627,55204758.07,8734,225791.25
DEU,MAR,3888326788.627,119870439.114,2692,2547514.57
DEU,MDA,3888326788.627,11971345.003,1267,480896.461
DEU,MDG,3888326788.627,14191911.512,8574,57646.508
DEU,MDV,3888326788.627,5607762.625,7655,54383.743
DEU,MEX,3888326788.627,1269404276.771,9743,15819618.484
DEU,MHL,3888326788.627,239462.2,13077,174413.828
DEU,MKD,3888326788.627,12606338.449,1316,1129111.733
DEU,MLI,3888326788.627,17280250.805,4818,124322.878
DEU,MLT,3888326788.627,15719500.921,1849,884067.096
DEU,MMR,3888326788.627,68697759.361,8055,221271.284
DEU,MNE,3888326788.627,5542201.151,1204,166735.774
DEU,MNG,3888326788.627,14206359.007,6207,194822.37
DEU,MNP,3888326788.627,1182000,11223,583.302
DEU,MOZ,3888326788.627,15390031.04,8890,142207.915
DEU,MRT,3888326788.627,7889655.284,4598,96997.066
DEU,MUS,3888326788.627,14045808.843,9110,168868.24
DEU,MWI,3888326788.627,11025370.769,7623,46164.206
DEU,MYS,3888326788.627,365276379.481,9616,6101172.953
DEU,NAM,3888326788.627,12543203.411,8325,84134.717
DEU,NCL,3888326788.627,9438130.987,15941,50008.621
DEU,NER,3888326788.627,12916455.161,4443,51143.731
DEU,NGA,3888326788.627,448120428.859,5190,1226849.047
DEU,NIC,3888326788.627,12596636.042,9590,70009.656
DEU,NLD,3888326788.627,910194347.569,579,87621958
DEU,NOR,3888326788.627,404941363.636,839,10110581.016
DEU,NPL,3888326788.627,34186190.996,6413,70583.373
DEU,NRU,3888326788.627,118724.074,13739,161.723
DEU,NZL,3888326788.627,213434571.358,17742,1986912.859
DEU,OMN,3888326788.627,88060858.257,4973,983612.846
DEU,PAK,3888326788.627,320909489.23,5412,1274341.156
DEU,PAN,3888326788.627,66984427.2,9418,658985.242
DEU,PER,3888326788.627,228323495.041,11090,1065993.156
DEU,PHL,3888326788.627,376823278.561,9877,2814800.078
DEU,PLW,3888326788.627,274200,11359,22.249
DEU,PNG,3888326788.627,24751344.561,13685,33643.562
DEU,POL,3888326788.627,597280564.672,518,69830883.75
DEU,PRT,3888326788.627,239986922.639,2316,11654339.844
DEU,PRY,3888326788.627,37925338.329,11016,213653.942
DEU,PSE,3888326788.627,17133500,2890,114174.306
DEU,PYF,3888326788.627,6008055.248,15848,40214.193
DEU,QAT,3888326788.627,175837550.996,4386,1620096.43
DEU,ROU,3888326788.627,249881592.298,1297,18240022.266
DEU,RUS,3888326788.627,1693113904.263,1614,29305930.438
DEU,RWA,3888326788.627,10356327.149,6236,85255.518
DEU,SAU,3888326788.627,803616264.791,4169,6708673.141
DEU,SDN,3888326788.627,32338079.165,4435,179736.934
DEU,SEN,3888326788.627,23398811.424,5004,164684.041
DEU,SGP,3888326788.627,375472731.271,9925,7889450.152
DEU,SLB,3888326788.627,1570093.229,14359,410.364
DEU,SLE,3888326788.627,4076578.543,5448,17855.333
DEU,SLV,3888326788.627,26896660,9643,233242.728
DEU,SMR,3888326788.627,1616231.696,958,63815.629
DEU,SOM,3888326788.627,6476674.592,6328,30467.875
DEU,SRB,3888326788.627,51514222.382,1001,3567567.605
DEU,STP,3888326788.627,427425.04,5818,1310.728
DEU,SUR,3888326788.627,3984483.762,8051,29607.625
DEU,SVK,3888326788.627,105284375.641,553,14894940.641
DEU,SVN,3888326788.627,54178877.606,724,5849295.984
DEU,SWE,3888326788.627,533879529.188,811,27060236.688
DEU,SWZ,3888326788.627,4466066.557,8902,12689.264
DEU,SYC,3888326788.627,1684228.529,7464,99775.65
DEU,TCA,3888326788.627,1197415,7781,1852.724
DEU,TCD,3888326788.627,11314951.343,4485,17507.75
DEU,TGO,3888326788.627,7220395.248,5263,71045.858
DEU,THA,3888326788.627,544081056.185,8615,5552298.547
DEU,TJK,3888326788.627,8300784.857,4470,47659.018
DEU,TKM,3888326788.627,45231428.571,3807,179776.877
DEU,TLS,3888326788.627,2047931.7,12252,346.538
DEU,TON,3888326788.627,512350.059,16444,260.303
DEU,TTO,3888326788.627,23886216.403,8054,110788.852
DEU,TUN,3888326788.627,41772900.763,1764,1618429.619
DEU,TUR,3888326788.627,761004425.605,1738,21062456.875
DEU,TUV,3888326788.627,54223.149,14958,11.602
DEU,TWN,3888326788.627,610872000,8970,8713696.836
DEU,TZA,3888326788.627,61136873.692,7018,191321.047
DEU,UGA,3888326788.627,35353060.634,6056,136585.706
DEU,UKR,3888326788.627,153882982.016,1208,6182175.25
DEU,URY,3888326788.627,61231149.881,11786,258814.293
DEU,USA,3888326788.627,21372572437,6402,129800195.625
DEU,UZB,3888326788.627,59907674.027,4314,920585.059
DEU,VCT,3888326788.627,910149.699,7818,11964.297
DEU,VNM,3888326788.627,330391329.476,9287,4936500.813
DEU,VUT,3888326788.627,936526.268,15571,746.583
DEU,WSM,3888326788.627,852007.105,15688,3402.285
DEU,YEM,3888326788.627,21887614.217,4936,103761.549
DEU,ZAF,3888326788.627,387934574.098,8837,10072114.344
DEU,ZMB,3888326788.627,23308667.781,7662,87050.127
DEU,ZWE,3888326788.627,19284289.739,7978,47487.737
DJI,DNK,3088853.639,347561349.211,5564,6.176
DJI,DOM,3088853.639,88941299.734,11964,0.108
DJI,EGY,3088853.639,303080865.604,2385,6930.111
DJI,ESP,3088853.639,1393046093.137,5580,0.533
DJI,EST,3088853.639,31045591.753,5527,0.062
DJI,ETH,3088853.639,95912590.628,559,24303.743
DJI,FIN,3088853.639,268508200.125,5597,0.582
DJI,FRA,3088853.639,2728870246.706,5585,551.037
DJI,GBR,3088853.639,2878673912.414,5895,5957.454
DJI,GEO,3088853.639,17470436.259,3340,79.982
DJI,GHA,3088853.639,68337537.816,4946,80.519
DJI,GRC,3088853.639,205144152.831,3501,25.333
DJI,GTM,3088853.639,77020015.201,14155,288.345
DJI,HKG,3088853.639,363052489.184,7598,947.657
DJI,HRV,3088853.639,62246206.341,4583,1.438
DJI,HUN,3088853.639,163526491.433,4575,44.377
DJI,IDN,3088853.639,1119099868.265,7322,129.518
DJI,IND,3088853.639,2831552222.52,4011,19688.75
DJI,IRL,3088853.639,399122063.504,6357,147.762
DJI,ISR,3088853.639,397934596.953,2426,170.263
DJI,ITA,3088853.639,2011285742.552,4489,16.985
DJI,JPN,3088853.639,5123318151.511,9851,5.614
DJI,KEN,3088853.639,100379713.697,1586,1014.562
DJI,KOR,3088853.639,1651422932.448,8696,6515.934
DJI,KWT,3088853.639,136196760.181,2032,234.902
DJI,LBN,3088853.639,51605959.131,2591,0.984
DJI,LCA,3088853.639,2118791.548,11197,0.169
DJI,LKA,3088853.639,83902574.443,4063,513.553
DJI,LUX,3088853.639,70195715.496,5412,2.931
DJI,MDG,3088853.639,14191911.512,3408,166.629
DJI,MLI,3088853.639,17280250.805,5560,0.143
DJI,MYS,3088853.639,365276379.481,6519,22.276
DJI,NER,3088853.639,12916455.161,4460,35.562
DJI,NGA,3088853.639,448120428.859,4403,1949.727
DJI,NLD,3088853.639,910194347.569,5671,1473.319
DJI,NOR,3088853.639,404941363.636,5992,1.036
DJI,NZL,3088853.639,213434571.358,14448,119.259
DJI,PAK,3088853.639,320909489.23,2921,5.771
DJI,PER,3088853.639,228323495.041,13530,0.184
DJI,POL,3088853.639,597280564.672,4927,977.711
DJI,PRT,3088853.639,239986922.639,5964,60.423
DJI,PRY,3088853.639,37925338.329,11633,437.362
DJI,QAT,3088853.639,175837550.996,1750,233.963
DJI,RUS,3088853.639,1693113904.263,4923,0.001
DJI,RWA,3088853.639,10356327.149,2083,14.294
DJI,SAU,3088853.639,803616264.791,1498,56693.404
DJI,SEN,3088853.639,23398811.424,6560,15.516
DJI,SGP,3088853.639,375472731.271,6797,689.547
DJI,SRB,3088853.639,51514222.382,4272,1.519
DJI,SVK,3088853.639,105284375.641,4722,845.005
DJI,SVN,3088853.639,54178877.606,4681,137.62
DJI,SWE,3088853.639,533879529.188,5695,12.841
DJI,TGO,3088853.639,7220395.248,4647,2.039
DJI,THA,3088853.639,544081056.185,6224,5.194
DJI,TUR,3088853.639,761004425.605,3544,42.406
DJI,TWN,3088853.639,610872000,8311,384.088
DJI,UGA,3088853.639,35353060.634,1708,4.093
DJI,UKR,3088853.639,153882982.016,4461,62.648
DJI,URY,3088853.639,61231149.881,11585,0.1
DJI,USA,3088853.639,21372572437,11355,2588.532
DJI,ZAF,3088853.639,387934574.098,4489,180.558
DMA,DNK,611537.037,347561349.211,7610,2.332
DMA,DOM,611537.037,88941299.734,973,1187.228
DMA,ECU,611537.037,108108009,2809,4.376
DMA,ESP,611537.037,1393046093.137,6197,571.686
DMA,EST,611537.037,31045591.753,8337,58.235
DMA,ETH,611537.037,95912590.628,10827,0.088
DMA,FIN,611537.037,268508200.125,8341,198.227
DMA,FRA,611537.037,2728870246.706,6825,1685.463
DMA,GBR,611537.037,2878673912.414,6710,1623.508
DMA,GRD,611537.037,1213485.185,361,172.49
DMA,GTM,611537.037,77020015.201,3134,37.532
DMA,GUY,611537.037,5173760.192,1004,469.7
DMA,HND,611537.037,25089976.947,2782,7.854
DMA,IDN,611537.037,1119099868.265,18391,16.333
DMA,IND,611537.037,2831552222.52,13422,256.757
DMA,IRL,611537.037,399122063.504,6368,94.154
DMA,ISR,611537.037,397934596.953,9688,2024.46
DMA,ITA,611537.037,2011285742.552,7562,17.421
DMA,JAM,611537.037,15830768.55,1670,1388.431
DMA,JOR,611537.037,44502895.915,9797,852.67
DMA,JPN,611537.037,5123318151.511,13943,722.26
DMA,KGZ,611537.037,8871026.074,12159,62.964
DMA,KHM,611537.037,27089389.787,16678,3.131
DMA,KOR,611537.037,1651422932.448,14087,269.409
DMA,KWT,611537.037,136196760.181,10978,390.234
DMA,LAO,611537.037,18740559.554,15932,0.114
DMA,LBN,611537.037,51605959.131,9694,34.619
DMA,LCA,611537.037,2118791.548,150,481.417
DMA,LKA,611537.037,83902574.443,15096,16.813
DMA,LTU,611537.037,54697379.017,8421,60.19
DMA,LUX,611537.037,70195715.496,7110,1.964
DMA,LVA,611537.037,34308783.825,8323,2.934
DMA,MAR,611537.037,119870439.114,5746,27.62
DMA,MDA,611537.037,11971345.003,8799,6.312
DMA,MEX,611537.037,1269404276.771,4030,80.833
DMA,MKD,611537.037,12606338.449,8301,0.015
DMA,MMR,611537.037,68697759.361,15691,2.186
DMA,MNE,611537.037,5542201.151,8118,74.613
DMA,MNG,611537.037,14206359.007,12907,58.949
DMA,MOZ,611537.037,15390031.04,11122,1.976
DMA,MYS,611537.037,365276379.481,17255,1.289
DMA,NAM,611537.037,12543203.411,9518,13.766
DMA,NER,611537.037,12916455.161,6826,0.261
DMA,NGA,611537.037,448120428.859,7127,0.136
DMA,NIC,611537.037,12596636.042,2710,0.44
DMA,NLD,611537.037,910194347.569,7067,553.397
DMA,NOR,611537.037,404941363.636,7551,17.789
DMA,NZL,611537.037,213434571.358,14018,14.575
DMA,PAK,611537.037,320909489.23,12878,567.27
DMA,PER,611537.037,228323495.041,3481,3.757
DMA,POL,611537.037,597280564.672,8163,377.524
DMA,PRY,611537.037,37925338.329,4510,471.124
DMA,PSE,611537.037,17133500,9676,7.963
DMA,PYF,611537.037,6008055.248,10332,0.101
DMA,QAT,611537.037,175837550.996,11472,2147.847
DMA,ROU,611537.037,249881592.298,8638,1.166
DMA,RUS,611537.037,1693113904.263,9167,25.527
DMA,SAU,611537.037,803616264.791,11060,22062.307
DMA,SGP,611537.037,375472731.271,17567,74.677
DMA,SLV,611537.037,26896660,3000,23.228
DMA,SRB,611537.037,51514222.382,8189,0.189
DMA,SUR,611537.037,3984483.762,1246,652.99
DMA,SVK,611537.037,105284375.641,7907,106.478
DMA,SVN,611537.037,54178877.606,7716,55.577
DMA,SWE,611537.037,533879529.188,7958,9.958
DMA,SYC,611537.037,1684228.529,13032,4.15
DMA,THA,611537.037,544081056.185,16235,197.045
DMA,TUR,611537.037,761004425.605,8938,2.62
DMA,TWN,611537.037,610872000,15534,239.381
DMA,UGA,611537.037,35353060.634,10435,0.152
DMA,UKR,611537.037,153882982.016,8845,229.448
DMA,URY,611537.037,61231149.881,5576,16.058
DMA,USA,611537.037,21372572437,3070,1185.142
DMA,VCT,611537.037,910149.699,238,337.429
DMA,ZAF,611537.037,387934574.098,10698,754.425
DMA,ZMB,611537.037,23308667.781,10425,59.043
DMA,ZWE,611537.037,19284289.739,10778,0.071
DNK,DOM,347561349.211,88941299.734,7860,79355.378
DNK,DZA,347561349.211,171767403.748,2223,52522.366
DNK,ECU,347561349.211,108108009,10360,52043.755
DNK,EGY,347561349.211,303080865.604,3208,252608.426
DNK,ESP,347561349.211,1393046093.137,2074,2234505.875
DNK,EST,347561349.211,31045591.753,839,297143.988
DNK,ETH,347561349.211,95912590.628,5661,34917.864
DNK,FIN,347561349.211,268508200.125,886,1884557.828
DNK,FJI,347561349.211,5496264.766,15672,2811.205
DNK,FRA,347561349.211,2728870246.706,1029,3811963.828
DNK,FSM,347561349.211,412479.413,12381,214.651
DNK,GAB,347561349.211,16874405.84,6136,11435.699
DNK,GBR,347561349.211,2878673912.414,958,7429198.188
DNK,GEO,347561349.211,17470436.259,2800,17797.911
DNK,GHA,347561349.211,68337537.816,5577,78538.632
DNK,GIN,347561349.211,13442861.444,5605,9542.299
DNK,GMB,347561349.211,1813608.28,5318,4692.143
DNK,GNB,347561349.211,1439638.443,5439,528.994
DNK,GNQ,347561349.211,11364134.109,5972,1061.551
DNK,GRC,347561349.211,205144152.831,2141,532080.439
DNK,GRD,347561349.211,1213485.185,7925,1922.246
DNK,GRL,347561349.211,2994332.324,3547,502702.904
DNK,GTM,347561349.211,77020015.201,9478,15073.2
DNK,GUM,347561349.211,6364000,11147,3306.064
DNK,GUY,347561349.211,5173760.192,8181,4907.168
DNK,HKG,347561349.211,363052489.184,8687,447732.852
DNK,HND,347561349.211,25089976.947,9327,16708.996
DNK,HRV,347561349.211,62246206.341,1123,167804.456
DNK,HTI,347561349.211,14785839.383,8008,1546.99
DNK,HUN,347561349.211,163526491.433,1013,615591.571
DNK,IDN,347561349.211,1119099868.265,10843,194532.358
DNK,IND,347561349.211,2831552222.52,5853,645331.922
DNK,IRL,347561349.211,399122063.504,1242,805069.494
DNK,IRN,347561349.211,291362916.336,3678,53402.759
DNK,IRQ,347561349.211,233636097.8,3488,52884.905
DNK,ISL,347561349.211,24857740.445,2111,539525.602
DNK,ISR,347561349.211,397934596.953,3142,247717.186
DNK,ITA,347561349.211,2011285742.552,1533,2900271.094
DNK,JAM,347561349.211,15830768.55,8334,6964.985
DNK,JOR,347561349.211,44502895.915,3204,87446.34
DNK,JPN,347561349.211,5123318151.511,8712,2273655.779
DNK,KAZ,347561349.211,181667190.076,4678,54933.932
DNK,KEN,347561349.211,100379713.697,6688,41100.17
DNK,KGZ,347561349.211,8871026.074,4562,6357.82
DNK,KHM,347561349.211,27089389.787,9101,233835.453
DNK,KIR,347561349.211,177935.349,13440,1072.32
DNK,KNA,347561349.211,1164877.852,7516,1457.42
DNK,KOR,347561349.211,1651422932.448,7961,872034.336
DNK,KWT,347561349.211,136196760.181,4044,144527.932
DNK,LAO,347561349.211,18740559.554,8379,2078.458
DNK,LBN,347561349.211,51605959.131,2994,128457.456
DNK,LBR,347561349.211,3319596.5,5855,3087.553
DNK,LBY,347561349.211,69252306.372,2534,30384.519
DNK,LCA,347561349.211,2118791.548,7702,1075.933
DNK,LKA,347561349.211,83902574.443,7959,46534.831
DNK,LSO,347561349.211,2451257.579,9523,1374.376
DNK,LTU,347561349.211,54697379.017,816,519198.043
DNK,LUX,347561349.211,70195715.496,802,97115.709
DNK,LVA,347561349.211,34308783.825,727,362988.625
DNK,MAC,347561349.211,55204758.07,8656,14576.588
DNK,MAR,347561349.211,119870439.114,2907,189452.014
DNK,MDA,347561349.211,11971345.003,1483,20113.141
DNK,MDG,347561349.211,14191911.512,8898,5770.31
DNK,MDV,347561349.211,5607762.625,7838,7562.79
DNK,MEX,347561349.211,1269404276.771,9524,406935.114
DNK,MHL,347561349.211,239462.2,12779,38553.055
DNK,MKD,347561349.211,12606338.449,1651,21543.138
DNK,MLI,347561349.211,17280250.805,5094,9226.746
DNK,MLT,347561349.211,15719500.921,2203,76493.518
DNK,MMR,347561349.211,68697759.361,8081,10379.037
DNK,MNE,347561349.211,5542201.151,1549,11142.566
DNK,MNG,347561349.211,14206359.007,6050,5412.161
DNK,MNP,347561349.211,1182000,11018,212.151
DNK,MOZ,347561349.211,15390031.04,9241,20076.83
DNK,MRT,347561349.211,7889655.284,4816,10556.716
DNK,MUS,347561349.211,14045808.843,9409,13510.078
DNK,MWI,347561349.211,11025370.769,7969,14954.299
DNK,MYS,347561349.211,365276379.481,9666,260014.895
DNK,NAM,347561349.211,12543203.411,8679,12268.461
DNK,NCL,347561349.211,9438130.987,15720,6824.775
DNK,NER,347561349.211,12916455.161,4764,6230.145
DNK,NGA,347561349.211,448120428.859,5519,165772.404
DNK,NIC,347561349.211,12596636.042,9448,8529.581
DNK,NLD,347561349.211,910194347.569,622,5613745
DNK,NOR,347561349.211,404941363.636,484,5942141.656
DNK,NPL,347561349.211,34186190.996,6445,6595.295
DNK,NRU,347561349.211,118724.074,13468,15.779
DNK,NZL,347561349.211,213434571.358,17524,154376.546
DNK,OMN,347561349.211,88060858.257,5163,125382.429
DNK,PAK,347561349.211,320909489.23,5550,106909.037
DNK,PAN,347561349.211,66984427.2,9318,46234.171
DNK,PER,347561349.211,228323495.041,11078,64402.539
DNK,PHL,347561349.211,376823278.561,9791,207714.121
DNK,PLW,347561349.211,274200,11228,78.299
DNK,PNG,347561349.211,24751344.561,13539,8968.462
DNK,POL,347561349.211,597280564.672,674,3522197.563
DNK,PRT,347561349.211,239986922.639,2481,470618.785
DNK,PRY,347561349.211,37925338.329,11143,11563.228
DNK,PSE,347561349.211,17133500,3185,9382.456
DNK,PYF,347561349.211,6008055.248,15511,4775.825
DNK,QAT,347561349.211,175837550.996,4608,136977.486
DNK,ROU,347561349.211,249881592.298,1577,386147.518
DNK,RUS,347561349.211,1693113904.263,1566,1390228.684
DNK,RWA,347561349.211,10356327.149,6584,5694.433
DNK,SAU,347561349.211,803616264.791,4419,931578.847
DNK,SDN,347561349.211,32338079.165,4768,11532.723
DNK,SEN,347561349.211,23398811.424,5222,177942.804
DNK,SGP,347561349.211,375472731.271,9970,639665.453
DNK,SLB,347561349.211,1570093.229,14140,35.093
DNK,SLE,347561349.211,4076578.543,5704,2228.313
DNK,SLV,347561349.211,26896660,9483,16827.465
DNK,SMR,347561349.211,1616231.696,1306,747.276
DNK,SOM,347561349.211,6476674.592,6635,2172.044
DNK,SRB,347561349.211,51514222.382,1331,208921.049
DNK,STP,347561349.211,427425.04,6158,510.315
DNK,SUR,347561349.211,3984483.762,8085,2935.593
DNK,SVK,347561349.211,105284375.641,893,299913.794
DNK,SVN,347561349.211,54178877.606,1079,141667.655
DNK,SWE,347561349.211,533879529.188,524,10348170.125
DNK,SWZ,347561349.211,4466066.557,9255,381.509
DNK,SYC,347561349.211,1684228.529,7746,7078.124
DNK,TCA,347561349.211,1197415,7674,2487.036
DNK,TCD,347561349.211,11314951.343,4838,3182.395
DNK,TGO,347561349.211,7220395.248,5586,8633.799
DNK,THA,347561349.211,544081056.185,8632,503460
DNK,TJK,347561349.211,8300784.857,4520,2254.888
DNK,TKM,347561349.211,45231428.571,3915,1774.649
DNK,TLS,347561349.211,2047931.7,12222,591.012
DNK,TON,347561349.211,512350.059,16116,18.914
DNK,TTO,347561349.211,23886216.403,8037,10790.825
DNK,TUN,347561349.211,41772900.763,2104,68102.29
DNK,TUR,347561349.211,761004425.605,2022,1003236.969
DNK,TWN,347561349.211,610872000,8847,387249.109
DNK,TZA,347561349.211,61136873.692,7352,7156.804
DNK,UGA,347561349.211,35353060.634,6399,33543.82
DNK,UKR,347561349.211,153882982.016,1332,351166.919
DNK,URY,347561349.211,61231149.881,11950,48998.838
DNK,USA,347561349.211,21372572437,6204,11286396.938
DNK,UZB,347561349.211,59907674.027,4342,46879.48
DNK,VCT,347561349.211,910149.699,7793,12051.945
DNK,VNM,347561349.211,330391329.476,9284,270192.945
DNK,VUT,347561349.211,936526.268,15325,6.225
DNK,WSM,347561349.211,852007.105,15346,60.58
DNK,YEM,347561349.211,21887614.217,5225,61066.523
DNK,ZAF,347561349.211,387934574.098,9190,384733.846
DNK,ZMB,347561349.211,23308667.781,8014,28692.524
DNK,ZWE,347561349.211,19284289.739,8329,45678.567
DOM,ECU,88941299.734,108108009,2534,18886.885
DOM,EGY,88941299.734,303080865.604,10022,38264.571
DOM,ESP,88941299.734,1393046093.137,6702,135970.827
DOM,EST,88941299.734,31045591.753,8513,5703.267
DOM,ETH,88941299.734,95912590.628,11630,350.204
DOM,FIN,88941299.734,268508200.125,8504,51760.8
DOM,FJI,88941299.734,5496264.766,12856,1.175
DOM,FRA,88941299.734,2728870246.706,7190,173799.75
DOM,GAB,88941299.734,16874405.84,8880,9.9
DOM,GBR,88941299.734,2878673912.414,7024,144963.902
DOM,GEO,88941299.734,17470436.259,10569,235.475
DOM,GHA,88941299.734,68337537.816,7494,340.019
DOM,GRC,88941299.734,205144152.831,9079,1540.803
DOM,GRD,88941299.734,1213485.185,1128,4984.009
DOM,GTM,88941299.734,77020015.201,2242,26181.138
DOM,GUY,88941299.734,5173760.192,1815,23645.321
DOM,HKG,88941299.734,363052489.184,15472,37634.533
DOM,HND,88941299.734,25089976.947,1912,25310.153
DOM,HRV,88941299.734,62246206.341,8245,178.407
DOM,HTI,88941299.734,14785839.383,257,820692.105
DOM,HUN,88941299.734,163526491.433,8438,70.5
DOM,IDN,88941299.734,1119099868.265,18602,28707.829
DOM,IND,88941299.734,2831552222.52,13710,448758.83
DOM,IRL,88941299.734,399122063.504,6635,12108.076
DOM,ISL,88941299.734,24857740.445,6204,477.426
DOM,ISR,88941299.734,397934596.953,10248,14598.754
DOM,ITA,88941299.734,2011285742.552,8042,67705.041
DOM,JAM,88941299.734,15830768.55,731,84972.99
DOM,JOR,88941299.734,44502895.915,10354,39.531
DOM,JPN,88941299.734,5123318151.511,13250,112528.299
DOM,KAZ,88941299.734,181667190.076,12378,773.431
DOM,KEN,88941299.734,100379713.697,11826,85.533
DOM,KGZ,88941299.734,8871026.074,12304,157.336
DOM,KHM,88941299.734,27089389.787,16633,323.709
DOM,KNA,88941299.734,1164877.852,772,1108.281
DOM,KOR,88941299.734,1651422932.448,13554,87944.416
DOM,KWT,88941299.734,136196760.181,11510,5789.062
DOM,LBN,88941299.734,51605959.131,10227,4547.239
DOM,LBR,88941299.734,3319596.5,6539,2.9
DOM,LCA,88941299.734,2118791.548,1074,8663.757
DOM,LKA,88941299.734,83902574.443,15671,722.414
DOM,LTU,88941299.734,54697379.017,8676,43.358
DOM,LUX,88941299.734,70195715.496,7465,1194.799
DOM,LVA,88941299.734,34308783.825,8542,83.174
DOM,MAC,88941299.734,55204758.07,15487,375.583
DOM,MAR,88941299.734,119870439.114,6360,883.561
DOM,MDA,88941299.734,11971345.003,9168,79.053
